Trading Date,Interval Number,Trading Interval,Load Forecast (MW),Forecast As At,Scheduled Generation (MW),Non-Scheduled Generation (MW),Total Generation (MW),Final Price ($/MWh),Extracted At
"2021-01-01",37,2021-01-02 02:00:00,1915.7,2021-01-02 01:22:20,1125.762,806.223,1931.985,27.2,
"2021-01-01",38,2021-01-02 02:30:00,1902.601,2021-01-02 01:52:23,1110.404,805.763,1916.167,27.11,
"2021-01-01",39,2021-01-02 03:00:00,1885.787,2021-01-02 02:22:20,1110.19,795.4,1905.59,27.1,
"2021-01-01",40,2021-01-02 03:30:00,1875.528,2021-01-02 02:52:24,1096.703,790.117,1886.82,27.2,
"2021-01-01",41,2021-01-02 04:00:00,1866.211,2021-01-02 03:22:23,1113.007,774.443,1887.45,29.04,
"2021-01-01",42,2021-01-02 04:30:00,1856.903,2021-01-02 03:52:22,1101.816,789.136,1890.952,27.47,
"2021-01-01",43,2021-01-02 05:00:00,1826.257,2021-01-02 04:22:25,1073.367,794.507,1867.874,32.36,
"2021-01-01",44,2021-01-02 05:30:00,1842.96,2021-01-02 04:52:32,1006.362,822.227,1828.589,31.4,
"2021-01-01",45,2021-01-02 06:00:00,1836.461,2021-01-02 05:22:23,980.797,826.697,1807.494,31.56,
"2021-01-01",46,2021-01-02 06:30:00,1851.323,2021-01-02 05:52:19,929.696,813.583,1743.279,-10.08,
"2021-01-01",47,2021-01-02 07:00:00,1759.755,2021-01-02 06:22:21,857.218,818.882,1676.1,-10.08,
"2021-01-01",48,2021-01-02 07:30:00,1656.475,2021-01-02 06:52:20,901.215,694.085,1595.3,32.03,
"2021-01-02",1,2021-01-02 08:00:00,1605.942,2021-01-02 07:22:24,841.333,713.239,1554.572,-33.84,
"2021-01-02",2,2021-01-02 08:30:00,1555.403,2021-01-02 07:52:20,840.417,642.459,1482.876,-10.08,
"2021-01-02",3,2021-01-02 09:00:00,1523.932,2021-01-02 08:22:21,820.382,626.886,1447.268,-33.84,
"2021-01-02",4,2021-01-02 09:30:00,1517.256,2021-01-02 08:52:19,804.583,592.058,1396.641,-33.84,
"2021-01-02",5,2021-01-02 10:00:00,1516.302,2021-01-02 09:22:23,822.093,540.643,1362.736,-38.77,
"2021-01-02",6,2021-01-02 10:30:00,1549.681,2021-01-02 09:52:21,813.544,558.959,1372.503,-38.77,
"2021-01-02",7,2021-01-02 11:00:00,1569.707,2021-01-02 10:22:22,1150.759,206.858,1357.617,47.38,
"2021-01-02",8,2021-01-02 11:30:00,1617.384,2021-01-02 10:50:18,931.088,439.884,1370.972,31.4,
"2021-01-02",9,2021-01-02 12:00:00,1625.012,2021-01-02 11:22:19,1028.69,443.923,1472.613,32.2,
"2021-01-02",10,2021-01-02 12:30:00,1639.313,2021-01-02 11:52:13,1092.373,422.608,1514.981,34.21,
"2021-01-02",11,2021-01-02 13:00:00,1663.149,2021-01-02 12:22:12,1109.973,427.998,1537.971,32.36,
"2021-01-02",12,2021-01-02 13:30:00,1771.823,2021-01-02 12:52:13,1223.475,435.272,1658.747,35.57,
"2021-01-02",13,2021-01-02 14:00:00,1840.446,2021-01-02 13:22:10,1297.703,456.388,1754.091,35.58,
"2021-01-02",14,2021-01-02 14:30:00,1962.416,2021-01-02 13:52:12,1441.438,458.465,1899.903,48.48,
"2021-01-02",15,2021-01-02 15:00:00,2081.497,2021-01-02 14:22:21,1597.41,459.944,2057.354,58.35,
"2021-01-02",16,2021-01-02 15:30:00,2197.689,2021-01-02 14:52:13,1758.25,464.271,2222.521,90.91,
"2021-01-02",17,2021-01-02 16:00:00,2355.739,2021-01-02 15:22:13,1951.787,457.16,2408.947,111.99,
"2021-01-02",18,2021-01-02 16:30:00,2466.15,2021-01-02 15:52:23,2100.265,454.738,2555.003,103.84,
"2021-01-02",19,2021-01-02 17:00:00,2559.408,2021-01-02 16:22:13,2210.191,446.143,2656.334,100.47,
"2021-01-02",20,2021-01-02 17:30:00,2652.647,2021-01-02 16:52:29,2312.07,394.056,2706.126,88.21,
"2021-01-02",21,2021-01-02 18:00:00,2650.744,2021-01-02 17:22:12,2272.798,470.734,2743.532,82.47,
"2021-01-02",22,2021-01-02 18:30:00,2642.182,2021-01-02 17:52:14,2264.528,406.985,2671.513,81.97,
"2021-01-02",23,2021-01-02 19:00:00,2612.69,2021-01-02 18:22:12,2235.592,395.198,2630.79,82.28,
"2021-01-02",24,2021-01-02 19:30:00,2616.495,2021-01-02 18:52:17,2251.478,377.125,2628.603,83.42,
"2021-01-02",25,2021-01-02 20:00:00,2515.658,2021-01-02 19:22:11,2061.549,506.833,2568.382,82.86,
"2021-01-02",26,2021-01-02 20:30:00,2447.168,2021-01-02 19:52:14,1890.837,608.307,2499.144,74.94,
"2021-01-02",27,2021-01-02 21:00:00,2370.294,2021-01-02 20:22:14,1792.831,627.242,2420.073,78.45,
"2021-01-02",28,2021-01-02 21:30:00,2297.903,2021-01-02 20:52:13,1703.128,656.206,2359.334,76.61,
"2021-01-02",29,2021-01-02 22:00:00,2217.333,2021-01-02 21:22:13,1569.516,676.494,2246.01,60.94,
"2021-01-02",30,2021-01-02 22:30:00,2116.355,2021-01-02 21:52:13,1491.272,677.17,2168.442,43.84,
"2021-01-02",31,2021-01-02 23:00:00,2054.375,2021-01-02 22:22:15,1415.994,663.668,2079.662,41.79,
"2021-01-02",32,2021-01-02 23:30:00,1989.024,2021-01-02 22:52:14,1334.856,659.242,1994.098,39.36,
"2021-01-02",33,2021-01-03 00:00:00,1922.257,2021-01-02 23:22:14,1292.202,655.035,1947.237,38.47,
"2021-01-02",34,2021-01-03 00:30:00,1866.211,2021-01-02 23:52:13,1247.253,644.817,1892.07,35.33,
"2021-01-02",35,2021-01-03 01:00:00,1814.213,2021-01-03 00:22:15,1206.618,660.085,1866.703,33.44,
"2021-01-02",36,2021-01-03 01:30:00,1797.563,2021-01-03 00:52:25,1157.358,687.709,1845.067,32.52,
"2021-01-02",37,2021-01-03 02:00:00,1771.725,2021-01-03 01:22:11,1118.58,688.072,1806.652,32.2,
"2021-01-02",38,2021-01-03 02:30:00,1747.801,2021-01-03 01:52:17,1114.135,685.118,1799.253,31.22,
"2021-01-02",39,2021-01-03 03:00:00,1753.316,2021-01-03 02:22:16,1082.427,696.677,1779.104,27.1,
"2021-01-02",40,2021-01-03 03:30:00,1734.945,2021-01-03 02:52:15,1079.175,700.563,1779.738,32.03,
"2021-01-02",41,2021-01-03 04:00:00,1730.358,2021-01-03 03:22:14,1071.562,706.312,1777.874,31.4,
"2021-01-02",42,2021-01-03 04:30:00,1707.461,2021-01-03 03:52:13,1056.446,714.197,1770.643,31.24,
"2021-01-02",43,2021-01-03 05:00:00,1677.328,2021-01-03 04:22:13,1007.194,719.173,1726.367,29.04,
"2021-01-02",44,2021-01-03 05:30:00,1668.217,2021-01-03 04:52:17,963.098,725.672,1688.77,31.24,
"2021-01-02",45,2021-01-03 06:00:00,1665.486,2021-01-03 05:22:13,909.263,743.898,1653.161,31.08,
"2021-01-02",46,2021-01-03 06:30:00,1665.486,2021-01-03 05:52:15,907.625,699.363,1606.988,32.03,
"2021-01-02",47,2021-01-03 07:00:00,1627.338,2021-01-03 06:22:14,735.358,797.793,1533.151,-10.08,
"2021-01-02",48,2021-01-03 07:30:00,1531.561,2021-01-03 06:52:12,742.52,710.479,1452.999,-10.08,
"2021-01-03",1,2021-01-03 08:00:00,1496.274,2021-01-03 07:22:11,740.085,629.247,1369.332,-33.84,
"2021-01-03",2,2021-01-03 08:30:00,1472.43,2021-01-03 07:52:11,806.977,505.838,1312.815,26.81,
"2021-01-03",3,2021-01-03 09:00:00,1404.705,2021-01-03 08:22:15,758.157,489.005,1247.162,-40,
"2021-01-03",4,2021-01-03 09:30:00,1358.914,2021-01-03 08:52:14,803.315,434.765,1238.08,-40,
"2021-01-03",5,2021-01-03 10:00:00,1336.017,2021-01-03 09:22:15,824.022,397.204,1221.226,31.24,
"2021-01-03",6,2021-01-03 10:30:00,1345.558,2021-01-03 09:52:11,862.377,380.006,1242.383,32.36,
"2021-01-03",7,2021-01-03 11:00:00,1381.81,2021-01-03 10:22:15,805.174,462.989,1268.163,-10.08,
"2021-01-03",8,2021-01-03 11:30:00,1430.461,2021-01-03 10:52:11,910.267,338.491,1248.758,32.03,
"2021-01-03",9,2021-01-03 12:00:00,1488.644,2021-01-03 11:22:13,969.266,354.323,1323.589,32.36,
"2021-01-03",10,2021-01-03 12:30:00,1524.886,2021-01-03 11:52:17,912.651,473.678,1386.329,27.11,
"2021-01-03",11,2021-01-03 13:00:00,1569.707,2021-01-03 12:22:14,923.793,464.837,1388.63,-33.84,
"2021-01-03",12,2021-01-03 13:30:00,1634.546,2021-01-03 12:52:12,1044.739,459.049,1503.788,32.2,
"2021-01-03",13,2021-01-03 14:00:00,1731.788,2021-01-03 13:22:11,1005.62,539.97,1545.59,-33.84,
"2021-01-03",14,2021-01-03 14:30:00,1818.526,2021-01-03 13:52:10,1013.72,678.656,1692.376,-10.08,
"2021-01-03",15,2021-01-03 15:00:00,1951.936,2021-01-03 14:22:12,1090.931,751.219,1842.15,-10.08,
"2021-01-03",16,2021-01-03 15:30:00,2040.537,2021-01-03 14:52:13,1189.591,769.902,1959.493,27.1,
"2021-01-03",17,2021-01-03 16:00:00,2176.738,2021-01-03 15:22:11,1339.421,754.764,2094.185,43.84,
"2021-01-03",18,2021-01-03 16:30:00,2319.563,2021-01-03 15:52:13,1452.539,782.686,2235.225,43.84,
"2021-01-03",19,2021-01-03 17:00:00,2401.429,2021-01-03 16:22:13,1623.17,733.076,2356.246,77.63,
"2021-01-03",20,2021-01-03 17:30:00,2452.826,2021-01-03 16:52:21,1764.032,717.146,2481.178,62.7,
"2021-01-03",21,2021-01-03 18:00:00,2441.405,2021-01-03 17:22:14,1811.043,709.974,2521.017,72.37,
"2021-01-03",22,2021-01-03 18:30:00,2494.701,2021-01-03 17:52:13,1807.784,690.153,2497.937,78.88,
"2021-01-03",23,2021-01-03 19:00:00,2485.184,2021-01-03 18:22:12,1799.152,663.528,2462.68,79,
"2021-01-03",24,2021-01-03 19:30:00,2479.474,2021-01-03 18:52:13,1796.509,694.532,2491.041,79.49,
"2021-01-03",25,2021-01-03 20:00:00,2394.87,2021-01-03 19:22:14,1694.886,746.636,2441.522,54.38,
"2021-01-03",26,2021-01-03 20:30:00,2311.559,2021-01-03 19:52:15,1610.843,741.617,2352.46,72.15,
"2021-01-03",27,2021-01-03 21:00:00,2236.687,2021-01-03 20:22:14,1535.435,741.495,2276.93,43.84,
"2021-01-03",28,2021-01-03 21:30:00,2151.817,2021-01-03 20:52:14,1441.192,741.141,2182.333,40.47,
"2021-01-03",29,2021-01-03 22:00:00,2065.786,2021-01-03 21:22:11,1389.809,734.274,2124.083,39.69,
"2021-01-03",30,2021-01-03 22:30:00,1995.633,2021-01-03 21:52:13,1310.551,731.478,2042.029,32.2,
"2021-01-03",31,2021-01-03 23:00:00,1948.53,2021-01-03 22:22:13,1230.123,743.925,1974.048,27.63,
"2021-01-03",32,2021-01-03 23:30:00,1907.277,2021-01-03 22:52:14,1183.248,734.471,1917.719,27.2,
"2021-01-03",33,2021-01-04 00:00:00,1868.073,2021-01-03 23:22:12,1115.907,734.4,1850.307,-4.92,
"2021-01-03",34,2021-01-04 00:30:00,1817.917,2021-01-03 23:52:10,1083.166,728.104,1811.27,26.82,
"2021-01-03",35,2021-01-04 01:00:00,1793.867,2021-01-04 00:22:13,1062.429,735.587,1798.016,26.82,
"2021-01-03",36,2021-01-04 01:30:00,1768.962,2021-01-04 00:52:12,1049.743,741.2,1790.943,26.76,
"2021-01-03",37,2021-01-04 02:00:00,1756.075,2021-01-04 01:22:17,1020.536,733.89,1754.426,-5.19,
"2021-01-03",38,2021-01-04 02:30:00,1759.755,2021-01-04 01:52:11,1011.245,719.856,1731.101,-5.19,
"2021-01-03",39,2021-01-04 03:00:00,1765.278,2021-01-04 02:22:14,1007.663,725.579,1733.242,-5.19,
"2021-01-03",40,2021-01-04 03:30:00,1757.915,2021-01-04 02:52:13,997.474,732.25,1729.724,-5.25,
"2021-01-03",41,2021-01-04 04:00:00,1753.316,2021-01-04 03:22:12,1017.334,734.588,1751.922,-5.19,
"2021-01-03",42,2021-01-04 04:30:00,1792.02,2021-01-04 03:52:13,1032.766,723.913,1756.679,26.9,
"2021-01-03",43,2021-01-04 05:00:00,1804.959,2021-01-04 04:22:14,1012.918,718.375,1731.293,26.9,
"2021-01-03",44,2021-01-04 05:30:00,1834.605,2021-01-04 04:52:09,1024.442,694.128,1718.57,-4.86,
"2021-01-03",45,2021-01-04 06:00:00,1838.317,2021-01-04 05:22:14,995.715,754.672,1750.387,-10.08,
"2021-01-03",46,2021-01-04 06:30:00,1802.185,2021-01-04 05:52:12,1024.765,701.524,1726.289,26.76,
"2021-01-03",47,2021-01-04 07:00:00,1760.675,2021-01-04 06:22:12,1012.446,657.56,1670.006,-5.22,
"2021-01-03",48,2021-01-04 07:30:00,1681.263,2021-01-04 06:52:13,1023.691,557.625,1581.316,29.04,
"2021-01-04",1,2021-01-04 08:00:00,1614.523,2021-01-04 07:22:13,1068.896,486.252,1555.148,31.08,
"2021-01-04",2,2021-01-04 08:30:00,1595.453,2021-01-04 07:52:13,1036.106,448.815,1484.921,-38.77,
"2021-01-04",3,2021-01-04 09:00:00,1558.263,2021-01-04 08:22:19,1037.676,384.183,1421.859,-38.77,
"2021-01-04",4,2021-01-04 09:30:00,1486.737,2021-01-04 08:52:14,1036.007,333.991,1369.998,-38.77,
"2021-01-04",5,2021-01-04 10:00:00,1500.089,2021-01-04 09:22:12,1041.647,324.173,1365.82,-38.77,
"2021-01-04",6,2021-01-04 10:30:00,1512.488,2021-01-04 09:52:10,1068.987,320.401,1389.388,-38.77,
"2021-01-04",7,2021-01-04 11:00:00,1530.608,2021-01-04 10:22:15,1105.853,315.19,1421.043,-75,
"2021-01-04",8,2021-01-04 11:30:00,1592.592,2021-01-04 10:52:14,1089.941,381.976,1471.917,-75,
"2021-01-04",9,2021-01-04 12:00:00,1680.31,2021-01-04 11:22:13,1154.279,387.224,1541.503,31.08,
"2021-01-04",10,2021-01-04 12:30:00,1746.087,2021-01-04 11:52:13,1064.626,518.535,1583.161,-40.48,
"2021-01-04",11,2021-01-04 13:00:00,1808.042,2021-01-04 12:22:14,1151.725,507.342,1659.067,29.04,
"2021-01-04",12,2021-01-04 13:30:00,1919.54,2021-01-04 12:52:13,1222.45,526.84,1749.29,29.04,
"2021-01-04",13,2021-01-04 14:00:00,2000.525,2021-01-04 13:22:13,1377.466,466.353,1843.819,47.48,
"2021-01-04",14,2021-01-04 14:30:00,2123.405,2021-01-04 13:52:25,1421.48,561.983,1983.463,45.71,
"2021-01-04",15,2021-01-04 15:00:00,2225.304,2021-01-04 14:22:39,1385.277,781.104,2166.381,45.75,
"2021-01-04",16,2021-01-04 15:30:00,2360.498,2021-01-04 14:52:15,1540.352,746.678,2287.03,37.94,
"2021-01-04",17,2021-01-04 16:00:00,2470.909,2021-01-04 15:22:13,1693.445,746.573,2440.018,39.28,
"2021-01-04",18,2021-01-04 16:30:00,2616.495,2021-01-04 15:52:14,1856.961,747.695,2604.656,43.84,
"2021-01-04",19,2021-01-04 17:00:00,2712.576,2021-01-04 16:22:13,2013.111,723.27,2736.381,80.17,
"2021-01-04",20,2021-01-04 17:30:00,2757.28,2021-01-04 16:52:13,2057.55,758.967,2816.517,73.81,
"2021-01-04",21,2021-01-04 18:00:00,2762.035,2021-01-04 17:22:12,2096.583,729.891,2826.474,77.58,
"2021-01-04",22,2021-01-04 18:30:00,2801.028,2021-01-04 17:52:14,2137.308,665.453,2802.761,78.17,
"2021-01-04",23,2021-01-04 19:00:00,2765.839,2021-01-04 18:22:14,2100.63,628.522,2729.152,77.41,
"2021-01-04",24,2021-01-04 19:30:00,2722.088,2021-01-04 18:52:11,2112.296,581.372,2693.668,78.45,
"2021-01-04",25,2021-01-04 20:00:00,2633.845,2021-01-04 19:22:11,2082.012,523.32,2605.332,75.83,
"2021-01-04",26,2021-01-04 20:30:00,2509.684,2021-01-04 19:52:09,1983.514,534.454,2517.968,75.18,
"2021-01-04",27,2021-01-04 21:00:00,2386.016,2021-01-04 20:22:12,1891.237,567.495,2458.732,42.87,
"2021-01-04",28,2021-01-04 21:30:00,2292.057,2021-01-04 20:52:13,1781.584,573.006,2354.59,39.92,
"2021-01-04",29,2021-01-04 22:00:00,2177.777,2021-01-04 21:22:12,1658.228,587.963,2246.191,34.85,
"2021-01-04",30,2021-01-04 22:30:00,2100.105,2021-01-04 21:52:11,1504.2,642.122,2146.322,33.62,
"2021-01-04",31,2021-01-04 23:00:00,2051.524,2021-01-04 22:22:13,1432.69,632.937,2065.627,30.78,
"2021-01-04",32,2021-01-04 23:30:00,1985.25,2021-01-04 22:52:14,1369.628,631.616,2001.244,28.36,
"2021-01-04",33,2021-01-05 00:00:00,1929.755,2021-01-04 23:22:15,1349.968,578.419,1928.387,27.75,
"2021-01-04",34,2021-01-05 00:30:00,1882.055,2021-01-04 23:52:15,1257.304,632.456,1889.76,27.1,
"2021-01-04",35,2021-01-05 01:00:00,1854.113,2021-01-05 00:22:14,1210.183,646.306,1856.489,27,
"2021-01-04",36,2021-01-05 01:30:00,1824.403,2021-01-05 00:52:13,1153.468,668.611,1822.079,26.76,
"2021-01-04",37,2021-01-05 02:00:00,1810.51,2021-01-05 01:22:23,1170.927,629.877,1800.804,26.73,
"2021-01-04",38,2021-01-05 02:30:00,1787.404,2021-01-05 01:52:11,1123.381,659.973,1783.354,25,
"2021-01-04",39,2021-01-05 03:00:00,1777.256,2021-01-05 02:22:13,1100.271,673.595,1773.866,-10.08,
"2021-01-04",40,2021-01-05 03:30:00,1772.647,2021-01-05 02:52:13,1101.148,664.909,1766.057,-10.08,
"2021-01-04",41,2021-01-05 04:00:00,1773.569,2021-01-05 03:22:13,1105.873,668.508,1774.381,-10.08,
"2021-01-04",42,2021-01-05 04:30:00,1802.185,2021-01-05 03:52:13,1146.454,654.432,1800.886,26.8,
"2021-01-04",43,2021-01-05 05:00:00,1819.77,2021-01-05 04:22:12,1132.163,661.655,1793.818,26.76,
"2021-01-04",44,2021-01-05 05:30:00,1838.317,2021-01-05 04:52:13,1163.749,648.998,1812.747,-10.08,
"2021-01-04",45,2021-01-05 06:00:00,1855.043,2021-01-05 05:22:13,1197.358,673.37,1870.728,25,
"2021-01-04",46,2021-01-05 06:30:00,1849.464,2021-01-05 05:52:44,1152.944,720.249,1873.193,-10.08,
"2021-01-04",47,2021-01-05 07:00:00,1835.533,2021-01-05 06:22:15,1143.822,674.406,1818.228,-10.08,
"2021-01-04",48,2021-01-05 07:30:00,1797.558,2021-01-05 06:52:11,1159.661,620.607,1780.268,-10.08,
"2021-01-05",1,2021-01-05 08:00:00,1769.917,2021-01-05 07:22:10,1114.469,613.171,1727.64,-10.08,
"2021-01-05",2,2021-01-05 08:30:00,1715.583,2021-01-05 07:52:11,1122.255,579.91,1702.165,26.8,
"2021-01-05",3,2021-01-05 09:00:00,1686.983,2021-01-05 08:22:13,1008.442,644.272,1652.714,31.08,
"2021-01-05",4,2021-01-05 09:30:00,1665.056,2021-01-05 08:52:13,983.522,630.95,1614.472,-10.08,
"2021-01-05",5,2021-01-05 10:00:00,1688.89,2021-01-05 09:22:11,1052.163,571.426,1623.589,32.2,
"2021-01-05",6,2021-01-05 10:30:00,1719.396,2021-01-05 09:52:11,1015.638,604.601,1620.239,31.08,
"2021-01-05",7,2021-01-05 11:00:00,1742.274,2021-01-05 10:22:12,1026.384,606.56,1632.944,31.24,
"2021-01-05",8,2021-01-05 11:30:00,1788.98,2021-01-05 10:52:20,1093.627,587.173,1680.8,32.52,
"2021-01-05",9,2021-01-05 12:00:00,1843.305,2021-01-05 11:22:12,1115.588,617.993,1733.581,32.69,
"2021-01-05",10,2021-01-05 12:30:00,1879.518,2021-01-05 11:52:13,1194.511,626.284,1820.795,32.52,
"2021-01-05",11,2021-01-05 13:00:00,1949.077,2021-01-05 12:22:10,1211.759,667.73,1879.489,32.52,
"2021-01-05",12,2021-01-05 13:30:00,2071.971,2021-01-05 12:52:15,1277.367,706.437,1983.804,32.66,
"2021-01-05",13,2021-01-05 14:00:00,2189.118,2021-01-05 13:22:12,1293.012,796.39,2089.402,32.69,
"2021-01-05",14,2021-01-05 14:30:00,2291.954,2021-01-05 13:52:12,1372.431,839.848,2212.279,32.66,
"2021-01-05",15,2021-01-05 15:00:00,2430.936,2021-01-05 14:22:13,1599.35,770.677,2370.027,50.37,
"2021-01-05",16,2021-01-05 15:30:00,2576.535,2021-01-05 14:52:10,1700.051,829.436,2529.487,50.97,
"2021-01-05",17,2021-01-05 16:00:00,2716.381,2021-01-05 15:22:11,1942.366,748.712,2691.078,61.52,
"2021-01-05",18,2021-01-05 16:30:00,2853.33,2021-01-05 15:52:15,2060.848,827.888,2888.736,51.39,
"2021-01-05",19,2021-01-05 17:00:00,2950.311,2021-01-05 16:22:14,2184.187,808.241,2992.428,79.84,
"2021-01-05",20,2021-01-05 17:30:00,3058.677,2021-01-05 16:52:16,2355.727,709.919,3065.646,108.88,
"2021-01-05",21,2021-01-05 18:00:00,3047.271,2021-01-05 17:22:13,2358.515,712.237,3070.752,183.26,
"2021-01-05",22,2021-01-05 18:30:00,3022.558,2021-01-05 17:52:12,2314.946,737.764,3052.71,117.32,
"2021-01-05",23,2021-01-05 19:00:00,3004.497,2021-01-05 18:22:11,2256.88,710.901,2967.781,123.28,
"2021-01-05",24,2021-01-05 19:30:00,2956.015,2021-01-05 18:52:14,2225.125,696.175,2921.3,101.77,
"2021-01-05",25,2021-01-05 20:00:00,2859.821,2021-01-05 19:22:11,2142.188,695.281,2837.469,101.28,
"2021-01-05",26,2021-01-05 20:30:00,2712.703,2021-01-05 19:52:11,2011.819,692.235,2704.054,77.93,
"2021-01-05",27,2021-01-05 21:00:00,2579.594,2021-01-05 20:22:12,1840.59,743.21,2583.8,78.17,
"2021-01-05",28,2021-01-05 21:30:00,2452.116,2021-01-05 20:52:10,1732.193,723.092,2455.285,41.27,
"2021-01-05",29,2021-01-05 22:00:00,2316.44,2021-01-05 21:22:10,1702.262,703.637,2405.899,44.55,
"2021-01-05",30,2021-01-05 22:30:00,2223.135,2021-01-05 21:52:12,1588.104,713.758,2301.862,36,
"2021-01-05",31,2021-01-05 23:00:00,2134.548,2021-01-05 22:22:14,1461.776,747.113,2208.889,35.11,
"2021-01-05",32,2021-01-05 23:30:00,2098.195,2021-01-05 22:52:12,1394.048,743.011,2137.059,39.44,
"2021-01-05",33,2021-01-06 00:00:00,2049.624,2021-01-05 23:22:14,1336.011,741.934,2077.945,39.34,
"2021-01-05",34,2021-01-06 00:30:00,1996.578,2021-01-05 23:52:13,1271.638,742.524,2014.162,33.44,
"2021-01-05",35,2021-01-06 01:00:00,1956.99,2021-01-06 00:22:05,1220.649,726.446,1947.095,32.52,
"2021-01-05",36,2021-01-06 01:30:00,1935.384,2021-01-06 00:52:13,1189.115,721.712,1910.827,32.2,
"2021-01-05",37,2021-01-06 02:00:00,1911.02,2021-01-06 01:21:58,1167.788,720.221,1888.009,28.08,
"2021-01-05",38,2021-01-06 02:30:00,1869.005,2021-01-06 01:52:12,1107.446,740.546,1847.992,28.08,
