Trading Date,Interval Number,Trading Interval,Load Forecast (MW),Forecast As At,Scheduled Generation (MW),Non-Scheduled Generation (MW),Total Generation (MW),Final Price ($/MWh),Extracted At
"2022-01-02",37,2022-01-03 02:00:00,1887.27,2022-01-03 01:22:22,1267.83,629.165,1896.995,41.22,
"2022-01-02",38,2022-01-03 02:30:00,1877.051,2022-01-03 01:52:28,1262.378,631.342,1893.72,41.22,
"2022-01-02",39,2022-01-03 03:00:00,1862.206,2022-01-03 02:22:25,1267.191,618.255,1885.446,41.22,
"2022-01-02",40,2022-01-03 03:30:00,1858.499,2022-01-03 02:52:24,1315.893,556.419,1872.312,48.84,
"2022-01-02",41,2022-01-03 04:00:00,1868.698,2022-01-03 03:22:24,1326.605,543.244,1869.849,46.5,
"2022-01-02",42,2022-01-03 04:30:00,1882.624,2022-01-03 03:52:24,1394.253,463.013,1857.266,49.18,
"2022-01-02",43,2022-01-03 05:00:00,1885.411,2022-01-03 04:22:27,1428.891,413.522,1842.413,49.2,
"2022-01-02",44,2022-01-03 05:30:00,1890.989,2022-01-03 04:52:30,1362.834,446.938,1809.772,39.77,
"2022-01-02",45,2022-01-03 06:00:00,1871.481,2022-01-03 05:22:23,1272.18,511.441,1783.621,37.69,
"2022-01-02",46,2022-01-03 06:30:00,1824.28,2022-01-03 05:52:26,1219.332,485.597,1704.929,28.86,
"2022-01-02",47,2022-01-03 07:00:00,1737.023,2022-01-03 06:22:22,1192.183,450.021,1642.204,27.01,
"2022-01-02",48,2022-01-03 07:30:00,1673.207,2022-01-03 06:52:24,1152.638,391.422,1544.06,25.47,
"2022-01-03",1,2022-01-03 08:00:00,1618.857,2022-01-03 07:22:26,1193.853,301.102,1494.955,27.01,
"2022-01-03",2,2022-01-03 08:30:00,1543.519,2022-01-03 07:52:21,1155.454,268.086,1423.54,25.87,
"2022-01-03",3,2022-01-03 09:00:00,1496.784,2022-01-03 08:22:24,1079.918,274.745,1354.663,-10.78,
"2022-01-03",4,2022-01-03 09:30:00,1486.292,2022-01-03 08:52:22,1180.022,199.154,1379.176,27.01,
"2022-01-03",5,2022-01-03 10:00:00,1478.662,2022-01-03 09:22:20,1105.519,263.774,1369.293,-10.78,
"2022-01-03",6,2022-01-03 10:30:00,1506.323,2022-01-03 09:52:22,1117.975,279.246,1397.221,25.2,
"2022-01-03",7,2022-01-03 11:00:00,1554.964,2022-01-03 10:22:25,1126.832,311.39,1438.222,26.35,
"2022-01-03",8,2022-01-03 11:30:00,1602.646,2022-01-03 10:52:26,1153.64,364.198,1517.838,27.28,
"2022-01-03",9,2022-01-03 12:00:00,1651.277,2022-01-03 11:22:23,1156.57,401.771,1558.341,25.47,
"2022-01-03",10,2022-01-03 12:30:00,1726.597,2022-01-03 11:52:27,1121.535,490.719,1612.254,-10.24,
"2022-01-03",11,2022-01-03 13:00:00,1775.215,2022-01-03 12:22:23,1169.054,517.815,1686.869,25.87,
"2022-01-03",12,2022-01-03 13:30:00,1820.968,2022-01-03 12:52:22,1137.331,660.698,1798.029,-10.78,
"2022-01-03",13,2022-01-03 14:00:00,1921.99,2022-01-03 13:22:24,1185.907,733.217,1919.124,25.47,
"2022-01-03",14,2022-01-03 14:30:00,2058.238,2022-01-03 13:52:25,1278.521,758.448,2036.969,36.86,
"2022-01-03",15,2022-01-03 15:00:00,2231.586,2022-01-03 14:22:30,1436.266,747.02,2183.286,42.17,
"2022-01-03",16,2022-01-03 15:30:00,2368.693,2022-01-03 14:52:26,1494.035,810.27,2304.305,40.61,
"2022-01-03",17,2022-01-03 16:00:00,2480.063,2022-01-03 15:22:28,1632.726,856.366,2489.092,41.89,
"2022-01-03",18,2022-01-03 16:30:00,2619.949,2022-01-03 15:52:23,1845.1,791.323,2636.423,50.05,
"2022-01-03",19,2022-01-03 17:00:00,2732.208,2022-01-03 16:22:22,1936.458,811.363,2747.821,43.71,
"2022-01-03",20,2022-01-03 17:30:00,2784.523,2022-01-03 16:52:22,2059.875,798.479,2858.354,43.9,
"2022-01-03",21,2022-01-03 18:00:00,2818.761,2022-01-03 17:22:30,2172.277,712.423,2884.7,61.09,
"2022-01-03",22,2022-01-03 18:30:00,2801.642,2022-01-03 17:52:25,2281.724,620.56,2902.284,107.16,
"2022-01-03",23,2022-01-03 19:00:00,2787.376,2022-01-03 18:22:24,2179.952,679.233,2859.185,61.09,
"2022-01-03",24,2022-01-03 19:30:00,2753.135,2022-01-03 18:52:23,2151.505,700.4,2851.905,61.09,
"2022-01-03",25,2022-01-03 20:00:00,2708.056,2022-01-03 19:22:25,2075.737,694.032,2769.769,54.89,
"2022-01-03",26,2022-01-03 20:30:00,2614.466,2022-01-03 19:52:23,1985.687,696.346,2682.033,52.45,
"2022-01-03",27,2022-01-03 21:00:00,2510.791,2022-01-03 20:22:30,1888.678,699.825,2588.503,61.09,
"2022-01-03",28,2022-01-03 21:30:00,2413.064,2022-01-03 20:52:27,1800.35,694.734,2495.084,53.68,
"2022-01-03",29,2022-01-03 22:00:00,2319.197,2022-01-03 21:22:24,1743.028,654.163,2397.191,52.55,
"2022-01-03",30,2022-01-03 22:30:00,2248.411,2022-01-03 21:52:28,1709.958,585.314,2295.272,49.97,
"2022-01-03",31,2022-01-03 23:00:00,2199.262,2022-01-03 22:22:28,1592.12,627.533,2219.653,49.51,
"2022-01-03",32,2022-01-03 23:30:00,2135.072,2022-01-03 22:52:26,1533.43,612.274,2145.704,49.08,
"2022-01-03",33,2022-01-04 00:00:00,2085.55,2022-01-03 23:22:24,1424.841,647.572,2072.413,43.71,
"2022-01-03",34,2022-01-04 00:30:00,2042.905,2022-01-03 23:52:25,1363.295,675.404,2038.699,39.58,
"2022-01-03",35,2022-01-04 01:00:00,1998.571,2022-01-04 00:22:28,1323.421,669.525,1992.946,35.15,
"2022-01-03",36,2022-01-04 01:30:00,1965.694,2022-01-04 00:52:23,1256.488,706.239,1962.727,34.84,
"2022-01-03",37,2022-01-04 02:00:00,1946.961,2022-01-04 01:22:23,1191.719,755.022,1946.741,34.47,
"2022-01-03",38,2022-01-04 02:30:00,1932.001,2022-01-04 01:52:25,1139.957,794.225,1934.182,28.35,
"2022-01-03",39,2022-01-04 03:00:00,1920.798,2022-01-04 02:22:25,1134.88,768.141,1903.021,28.35,
"2022-01-03",40,2022-01-04 03:30:00,1920.798,2022-01-04 02:52:28,1111.16,764.547,1875.707,27.01,
"2022-01-03",41,2022-01-04 04:00:00,1904.018,2022-01-04 03:22:24,1163.778,720.302,1884.08,30.88,
"2022-01-03",42,2022-01-04 04:30:00,1919.865,2022-01-04 03:52:25,1192.126,711.827,1903.953,34.34,
"2022-01-03",43,2022-01-04 05:00:00,1931.067,2022-01-04 04:22:23,1215.064,707.262,1922.326,34.3,
"2022-01-03",44,2022-01-04 05:30:00,1951.64,2022-01-04 04:52:25,1201.535,726.196,1927.731,26.54,
"2022-01-03",45,2022-01-04 06:00:00,1980.709,2022-01-04 05:22:25,1182.917,764.157,1947.074,25.87,
"2022-01-03",46,2022-01-04 06:30:00,1999.512,2022-01-04 05:52:24,1171.319,748.456,1919.775,25.47,
"2022-01-03",47,2022-01-04 07:00:00,1954.449,2022-01-04 06:22:23,1225.102,702.547,1927.649,28.35,
"2022-01-03",48,2022-01-04 07:30:00,1908.649,2022-01-04 06:52:25,1223.01,628.673,1851.683,33.54,
"2022-01-04",1,2022-01-04 08:00:00,1858.139,2022-01-04 07:22:25,1221.215,577.599,1798.814,33.54,
"2022-01-04",2,2022-01-04 08:30:00,1769.495,2022-01-04 07:52:26,1233.133,516.042,1749.175,34.35,
"2022-01-04",3,2022-01-04 09:00:00,1705.623,2022-01-04 08:22:26,1240.14,436.968,1677.108,34.58,
"2022-01-04",4,2022-01-04 09:30:00,1664.626,2022-01-04 08:52:23,1194.326,425.227,1619.553,32.33,
"2022-01-04",5,2022-01-04 10:00:00,1688.462,2022-01-04 09:22:23,1241.715,411.302,1653.017,34.58,
"2022-01-04",6,2022-01-04 10:30:00,1701.81,2022-01-04 09:52:23,1281.445,394.142,1675.587,37.66,
"2022-01-04",7,2022-01-04 11:00:00,1725.644,2022-01-04 10:22:28,1332.592,384.727,1717.319,37.96,
"2022-01-04",8,2022-01-04 11:30:00,1797.139,2022-01-04 10:52:22,1406.173,405.333,1811.506,49.53,
"2022-01-04",9,2022-01-04 12:00:00,1851.467,2022-01-04 11:22:28,1445.056,438.376,1883.432,49.76,
"2022-01-04",10,2022-01-04 12:30:00,1932.472,2022-01-04 11:52:29,1558.029,433.456,1991.485,50.39,
"2022-01-04",11,2022-01-04 13:00:00,2019.178,2022-01-04 12:22:26,1703.133,415.873,2119.006,51.25,
"2022-01-04",12,2022-01-04 13:30:00,2120.156,2022-01-04 12:52:25,1839.546,411.199,2250.745,51.79,
"2022-01-04",13,2022-01-04 14:00:00,2240.156,2022-01-04 13:22:27,1937.096,432.857,2369.953,53.63,
"2022-01-04",14,2022-01-04 14:30:00,2400.108,2022-01-04 13:49:13,2045.804,482.066,2527.87,72.05,
"2022-01-04",15,2022-01-04 15:00:00,2606.629,2022-01-04 14:22:16,2180.255,509.866,2690.121,167.91,
"2022-01-04",16,2022-01-04 15:30:00,2796.887,2022-01-04 14:52:17,2379.821,512.992,2892.813,167.81,
"2022-01-04",17,2022-01-04 16:00:00,2994.671,2022-01-04 15:22:16,2564.724,519.967,3084.691,168.86,
"2022-01-04",18,2022-01-04 16:30:00,3125.845,2022-01-04 15:52:15,2758.68,501.529,3260.209,168.74,
"2022-01-04",19,2022-01-04 17:00:00,3256.031,2022-01-04 16:22:21,2887.049,529.435,3416.484,154.4,
"2022-01-04",20,2022-01-04 17:30:00,3318.734,2022-01-04 16:52:12,3005.71,487.119,3492.829,155.57,
"2022-01-04",21,2022-01-04 18:00:00,3339.634,2022-01-04 17:22:21,3079.462,430.173,3509.635,267,
"2022-01-04",22,2022-01-04 18:30:00,3349.133,2022-01-04 17:52:14,2973.833,502.67,3476.503,169.76,
"2022-01-04",23,2022-01-04 19:00:00,3314.934,2022-01-04 18:22:15,2891.518,519.891,3411.409,171.48,
"2022-01-04",24,2022-01-04 19:30:00,3314.934,2022-01-04 18:52:15,2770.738,549.099,3319.837,148.28,
"2022-01-04",25,2022-01-04 20:00:00,3271.075,2022-01-04 19:22:19,2614.883,591.877,3206.76,121.86,
"2022-01-04",26,2022-01-04 20:30:00,3100.14,2022-01-04 19:52:19,2477.452,591.479,3068.931,117.33,
"2022-01-04",27,2022-01-04 21:00:00,2911.107,2022-01-04 20:22:14,2289.624,614.206,2903.83,61.09,
"2022-01-04",28,2022-01-04 21:30:00,2739.437,2022-01-04 20:52:18,2105.312,658.578,2763.89,50.45,
"2022-01-04",29,2022-01-04 22:00:00,2588.45,2022-01-04 21:22:13,1949.058,692.528,2641.586,51.95,
"2022-01-04",30,2022-01-04 22:30:00,2479.099,2022-01-04 21:52:14,1750.786,729.549,2480.335,47.28,
"2022-01-04",31,2022-01-04 23:00:00,2395.396,2022-01-04 22:22:16,1575.381,762.432,2337.813,42.17,
"2022-01-04",32,2022-01-04 23:30:00,2305.582,2022-01-04 22:52:21,1479.92,783.221,2263.141,43.71,
"2022-01-04",33,2022-01-05 00:00:00,2215.617,2022-01-04 23:22:17,1358.937,808.88,2167.817,42.17,
"2022-01-04",34,2022-01-05 00:30:00,2155.145,2022-01-04 23:52:15,1298.419,824.575,2122.994,37.92,
"2022-01-04",35,2022-01-05 01:00:00,2110.279,2022-01-05 00:22:23,1253.317,816.885,2070.202,34.51,
"2022-01-04",36,2022-01-05 01:30:00,2060.887,2022-01-05 00:52:15,1225.857,801.139,2026.996,34.53,
"2022-01-04",37,2022-01-05 02:00:00,2025.901,2022-01-05 01:22:14,1174.646,817.341,1991.987,31.14,
"2022-01-04",38,2022-01-05 02:30:00,2007.044,2022-01-05 01:52:15,1169.747,814.896,1984.643,34.47,
"2022-01-04",39,2022-01-05 03:00:00,1976.953,2022-01-05 02:22:23,1150.666,798.71,1949.376,34.35,
"2022-01-04",40,2022-01-05 03:30:00,1971.322,2022-01-05 02:52:14,1084.932,825.916,1910.848,25.87,
"2022-01-04",41,2022-01-05 04:00:00,1959.133,2022-01-05 03:22:18,1088.402,820.443,1908.845,25.87,
"2022-01-04",42,2022-01-05 04:30:00,1982.588,2022-01-05 03:52:13,1103.781,828.649,1932.43,32.05,
"2022-01-04",43,2022-01-05 05:00:00,1967.57,2022-01-05 04:22:17,1135.856,805.484,1941.34,34.35,
"2022-01-04",44,2022-01-05 05:30:00,1994.808,2022-01-05 04:52:15,1118.123,804.505,1922.628,-10.24,
"2022-01-04",45,2022-01-05 06:00:00,2030.621,2022-01-05 05:22:37,1107.441,828.27,1935.711,-10.24,
"2022-01-04",46,2022-01-05 06:30:00,2031.565,2022-01-05 05:52:14,1110.519,800.448,1910.967,-10.24,
"2022-01-04",47,2022-01-05 07:00:00,1950.704,2022-01-05 06:22:15,1115.347,777.773,1893.12,-10.24,
"2022-01-04",48,2022-01-05 07:30:00,1889.589,2022-01-05 06:52:14,1112.026,708.697,1820.723,-10.24,
"2022-01-05",1,2022-01-05 08:00:00,1860.998,2022-01-05 07:22:20,1154.103,622.732,1776.835,24.54,
"2022-01-05",2,2022-01-05 08:30:00,1785.7,2022-01-05 07:52:17,1170.619,533.189,1703.808,25.87,
"2022-01-05",3,2022-01-05 09:00:00,1718.017,2022-01-05 08:22:34,1161.613,491.318,1652.931,25.2,
"2022-01-05",4,2022-01-05 09:30:00,1712.297,2022-01-05 08:52:12,1198.199,450.243,1648.442,27.01,
"2022-01-05",5,2022-01-05 10:00:00,1703.717,2022-01-05 09:22:13,1297.992,360.845,1658.837,36.71,
"2022-01-05",6,2022-01-05 10:30:00,1736.131,2022-01-05 09:52:13,1416.938,316.427,1733.365,50.28,
"2022-01-05",7,2022-01-05 11:00:00,1779.028,2022-01-05 10:22:13,1547.817,272.31,1820.127,51.58,
"2022-01-05",8,2022-01-05 11:30:00,1851.467,2022-01-05 10:52:18,1633.096,262.67,1895.766,50.91,
"2022-01-05",9,2022-01-05 12:00:00,1927.707,2022-01-05 11:22:14,1719.277,278.84,1998.117,51.2,
"2022-01-05",10,2022-01-05 12:30:00,2027.753,2022-01-05 11:52:13,1841.973,265.659,2107.632,53.02,
"2022-01-05",11,2022-01-05 13:00:00,2114.441,2022-01-05 12:22:16,1920.311,290.672,2210.983,67.56,
"2022-01-05",12,2022-01-05 13:30:00,2214.445,2022-01-05 12:52:15,1989.851,352.711,2342.562,70.9,
"2022-01-05",13,2022-01-05 14:00:00,2338.229,2022-01-05 13:22:20,2024.412,416.804,2441.216,71.14,
"2022-01-05",14,2022-01-05 14:30:00,2466.738,2022-01-05 13:52:20,2123.452,446.64,2570.092,58.44,
"2022-01-05",15,2022-01-05 15:00:00,2622.804,2022-01-05 14:22:15,2168.686,469.144,2637.83,61.12,
"2022-01-05",16,2022-01-05 15:30:00,2819.713,2022-01-05 14:52:16,2231.068,555.029,2786.097,61.09,
"2022-01-05",17,2022-01-05 16:00:00,2949.987,2022-01-05 15:22:17,2316.735,582.581,2899.316,105.99,
"2022-01-05",18,2022-01-05 16:30:00,3073.57,2022-01-05 15:52:19,2436.61,608.342,3044.952,84.23,
"2022-01-05",19,2022-01-05 17:00:00,3132.497,2022-01-05 16:22:21,2558.834,577.541,3136.375,133.17,
"2022-01-05",20,2022-01-05 17:30:00,3162.909,2022-01-05 16:52:17,2622.653,594.724,3217.377,149.29,
"2022-01-05",21,2022-01-05 18:00:00,3119.192,2022-01-05 17:22:20,2664.714,541.295,3206.009,141.47,
"2022-01-05",22,2022-01-05 18:30:00,3122.043,2022-01-05 17:52:14,2685.383,494.804,3180.187,151.06,
"2022-01-05",23,2022-01-05 19:00:00,3099.233,2022-01-05 18:22:13,2559.939,526.552,3086.491,88.25,
"2022-01-05",24,2022-01-05 19:30:00,3052.658,2022-01-05 18:52:35,2474.442,553.744,3028.186,102.81,
"2022-01-05",25,2022-01-05 20:00:00,3007.304,2022-01-05 19:22:11,2325.998,596.994,2922.992,92.01,
"2022-01-05",26,2022-01-05 20:30:00,2854.607,2022-01-05 19:52:16,2210.957,641.307,2852.264,52.61,
"2022-01-05",27,2022-01-05 21:00:00,2707.045,2022-01-05 20:22:22,2088.114,658.088,2746.202,52.01,
"2022-01-05",28,2022-01-05 21:30:00,2566.487,2022-01-05 20:52:17,1943.653,679.69,2623.343,54.45,
"2022-01-05",29,2022-01-05 22:00:00,2444.549,2022-01-05 21:22:14,1821.696,691.602,2513.298,57.52,
"2022-01-05",30,2022-01-05 22:30:00,2360.155,2022-01-05 21:52:12,1742.167,683.492,2425.659,54.82,
"2022-01-05",31,2022-01-05 23:00:00,2297.81,2022-01-05 22:22:14,1644.889,671.58,2316.469,53.74,
"2022-01-05",32,2022-01-05 23:30:00,2225.251,2022-01-05 22:52:14,1558.463,678.029,2236.492,51.95,
"2022-01-05",33,2022-01-06 00:00:00,2172.384,2022-01-05 23:22:15,1535.489,660.346,2195.835,43.19,
"2022-01-05",34,2022-01-06 00:30:00,2127.436,2022-01-05 23:52:17,1498.105,627.483,2125.588,42.1,
"2022-01-05",35,2022-01-06 01:00:00,2090.301,2022-01-06 00:22:22,1498.129,578.323,2076.452,41.9,
"2022-01-05",36,2022-01-06 01:30:00,2056.151,2022-01-06 00:52:13,1485.38,570.247,2055.627,42.55,
"2022-01-05",37,2022-01-06 02:00:00,2045.742,2022-01-06 01:22:15,1470.512,559.433,2029.945,42.09,
"2022-01-05",38,2022-01-06 02:30:00,2007.044,2022-01-06 01:52:16,1431.587,558.248,1989.835,41.88,
