Trading Date,Interval Number,Trading Interval,Load Forecast (MW),Forecast As At,Scheduled Generation (MW),Non-Scheduled Generation (MW),Total Generation (MW),Final Price ($/MWh),Extracted At
2/01/2023,31,2/01/2023 23:00,2055.062,2/01/2023 22:22,1291.304,784.408,2075.712,55.38,
2/01/2023,32,2/01/2023 23:30,1988.885,2/01/2023 22:52,1212.031,803.712,2015.743,60.16,
2/01/2023,33,3/01/2023 0:00,1933.477,2/01/2023 23:22,1137.071,827.631,1964.702,53.73,
2/01/2023,34,3/01/2023 0:30,1904.339,2/01/2023 23:52,1109.778,798.427,1908.205,53.26,
2/01/2023,35,3/01/2023 1:00,1880.069,3/01/2023 0:23,1058.533,818.793,1877.326,53.15,
2/01/2023,36,3/01/2023 1:30,1852.901,3/01/2023 0:53,1027.092,819.154,1846.246,46.67,
2/01/2023,37,3/01/2023 2:00,1829.625,3/01/2023 1:22,996.673,826.357,1823.03,49.83,
2/01/2023,38,3/01/2023 2:30,1817.991,3/01/2023 1:52,994.56,819.841,1814.401,45.68,
2/01/2023,39,3/01/2023 3:00,1801.513,3/01/2023 2:22,999.231,812.307,1811.538,45.77,
2/01/2023,40,3/01/2023 3:30,1795.699,3/01/2023 2:53,1001.074,801.423,1802.497,45.79,
2/01/2023,41,3/01/2023 4:00,1811.205,3/01/2023 3:23,1043.404,768.816,1812.22,45.79,
2/01/2023,42,3/01/2023 4:30,1837.382,3/01/2023 3:52,1036.659,781.3,1817.959,45.75,
2/01/2023,43,3/01/2023 5:00,1849.021,3/01/2023 4:22,1021.616,809.838,1831.454,45.64,
2/01/2023,44,3/01/2023 5:30,1841.262,3/01/2023 4:52,1052.078,776.461,1828.539,47.01,
2/01/2023,45,3/01/2023 6:00,1825.746,3/01/2023 5:22,1072.208,751.98,1824.188,46.34,
2/01/2023,46,3/01/2023 6:30,1786.979,3/01/2023 5:52,990.716,774.111,1764.827,46.23,
2/01/2023,47,3/01/2023 7:00,1722.108,3/01/2023 6:22,986.811,750.521,1737.332,52.23,
2/01/2023,48,3/01/2023 7:30,1638.959,3/01/2023 6:52,856.966,772.545,1629.511,-10.49,
3/01/2023,1,3/01/2023 8:00,1564.624,3/01/2023 7:23,800.011,750.325,1550.336,38.03,
3/01/2023,2,3/01/2023 8:30,1462.468,3/01/2023 7:53,739.62,738.478,1478.098,32.47,
3/01/2023,3,3/01/2023 9:00,1388.387,3/01/2023 8:23,683.898,699.217,1383.115,-40,
3/01/2023,4,3/01/2023 9:30,1372.046,3/01/2023 8:53,734.743,596.997,1331.74,39.87,
3/01/2023,5,3/01/2023 10:00,1369.163,3/01/2023 9:23,677.55,625.333,1302.883,-59.15,
3/01/2023,6,3/01/2023 10:30,1387.426,3/01/2023 9:53,682.938,623.35,1306.288,-10.49,
3/01/2023,7,3/01/2023 11:00,1431.668,3/01/2023 10:23,753.486,615.602,1369.088,38.03,
3/01/2023,8,3/01/2023 11:30,1493.286,3/01/2023 10:53,781.436,626.152,1407.588,32.47,
3/01/2023,9,3/01/2023 12:00,1575.237,3/01/2023 11:23,881.116,576.477,1457.593,38.03,
3/01/2023,10,3/01/2023 12:30,1662.15,3/01/2023 11:53,970.118,587.836,1557.954,39.87,
3/01/2023,11,3/01/2023 13:00,1742.432,3/01/2023 12:23,1063.978,617.346,1681.324,36.8,
3/01/2023,12,3/01/2023 13:30,1845.141,3/01/2023 12:53,1023.772,743.443,1767.215,-10.49,
3/01/2023,13,3/01/2023 14:00,2000.557,3/01/2023 13:23,1149.332,755.445,1904.777,44.65,
3/01/2023,14,3/01/2023 14:30,2185.712,3/01/2023 13:52,1261.556,790.347,2051.903,53.27,
3/01/2023,15,3/01/2023 15:00,2359.763,3/01/2023 14:22,1421.476,798.882,2220.358,61.41,
3/01/2023,16,3/01/2023 15:30,2550.108,3/01/2023 14:52,1631.369,797.474,2428.843,63.07,
3/01/2023,17,3/01/2023 16:00,2740.144,3/01/2023 15:22,1841.865,797.538,2639.403,76.87,
3/01/2023,18,3/01/2023 16:30,2894.238,3/01/2023 15:52,2009.09,787.651,2796.741,70.21,
3/01/2023,19,3/01/2023 17:00,3037.86,3/01/2023 16:22,2134.479,786.409,2920.888,76.87,
3/01/2023,20,3/01/2023 17:30,3126.201,3/01/2023 16:52,2264.161,777.944,3042.105,74.97,
3/01/2023,21,3/01/2023 18:00,3147.066,3/01/2023 17:23,2327.631,783.667,3111.298,85.06,
3/01/2023,22,3/01/2023 18:30,3116.268,3/01/2023 17:52,2317.114,767.779,3084.893,90.55,
3/01/2023,23,3/01/2023 19:00,3091.443,3/01/2023 18:22,2267.484,746.39,3013.874,76.99,
3/01/2023,24,3/01/2023 19:30,3064.645,3/01/2023 18:52,2219.421,753.28,2972.701,80.18,
3/01/2023,25,3/01/2023 20:00,2954.612,3/01/2023 19:22,2142.759,759.138,2901.897,59.86,
3/01/2023,26,3/01/2023 20:30,2803.309,3/01/2023 19:52,2055.516,796.49,2852.006,60.5,
3/01/2023,27,3/01/2023 21:00,2688.876,3/01/2023 20:22,1906.638,823.539,2730.177,59.08,
3/01/2023,28,3/01/2023 21:30,2575.669,3/01/2023 20:52,1797.155,803.704,2600.859,57.03,
3/01/2023,29,3/01/2023 22:00,2472.514,3/01/2023 21:22,1704.818,800.404,2505.222,57.48,
3/01/2023,30,3/01/2023 22:30,2359.763,3/01/2023 21:52,1570.269,797.68,2367.949,56.18,
3/01/2023,31,3/01/2023 23:00,2260.934,3/01/2023 22:22,1479.956,784.14,2264.096,67.32,
3/01/2023,32,3/01/2023 23:30,2195.475,3/01/2023 22:52,1393.33,793.772,2187.102,57.5,
3/01/2023,33,4/01/2023 0:00,2121.321,3/01/2023 23:22,1279.186,816.877,2096.063,57.5,
3/01/2023,34,4/01/2023 0:30,2066.748,3/01/2023 23:52,1207.487,831.061,2038.548,68.95,
3/01/2023,35,4/01/2023 1:00,2019.043,4/01/2023 0:23,1167.081,802.978,1970.059,71.23,
3/01/2023,36,4/01/2023 1:30,1982.077,4/01/2023 0:52,1132.718,801.739,1934.457,70.81,
3/01/2023,37,4/01/2023 2:00,1939.307,4/01/2023 1:23,1123.597,770.735,1894.332,70.64,
3/01/2023,38,4/01/2023 2:30,1905.31,4/01/2023 1:53,1105.111,776.081,1881.192,68.18,
3/01/2023,39,4/01/2023 3:00,1894.63,4/01/2023 2:22,1086.671,766.745,1853.416,68.22,
3/01/2023,40,4/01/2023 3:30,1870.365,4/01/2023 2:53,1066.241,776.275,1842.516,68.38,
3/01/2023,41,4/01/2023 4:00,1876.187,4/01/2023 3:22,1045.088,793.722,1838.81,68.34,
3/01/2023,42,4/01/2023 4:30,1887.835,4/01/2023 3:52,1022.101,793.985,1816.086,55.89,
3/01/2023,43,4/01/2023 5:00,1892.688,4/01/2023 4:23,1038.267,796.734,1835.001,57.5,
3/01/2023,44,4/01/2023 5:30,1880.069,4/01/2023 4:53,995.66,830.274,1825.934,55.76,
3/01/2023,45,4/01/2023 6:00,1857.751,4/01/2023 5:23,953.709,860.591,1814.3,55.46,
3/01/2023,46,4/01/2023 6:30,1818.96,4/01/2023 5:53,877.355,903.922,1781.277,53.27,
3/01/2023,47,4/01/2023 7:00,1749.208,4/01/2023 6:22,822.889,906.325,1729.214,38.03,
3/01/2023,48,4/01/2023 7:30,1641.857,4/01/2023 6:52,788.497,867.231,1655.728,-10.49,
4/01/2023,1,4/01/2023 8:00,1581.026,4/01/2023 7:23,804.51,781.716,1586.226,32.18,
4/01/2023,2,4/01/2023 8:30,1475.949,4/01/2023 7:53,795.399,698.87,1494.269,-40,
4/01/2023,3,4/01/2023 9:00,1426.857,4/01/2023 8:23,781.23,636.707,1417.937,-40,
4/01/2023,4,4/01/2023 9:30,1406.657,4/01/2023 8:53,828.869,589.606,1418.475,32.82,
4/01/2023,5,4/01/2023 10:00,1429.744,4/01/2023 9:23,772.999,630.945,1403.944,-59.15,
4/01/2023,6,4/01/2023 10:30,1480.764,4/01/2023 9:53,790.795,652.576,1443.371,-40,
4/01/2023,7,4/01/2023 11:00,1554.978,4/01/2023 10:23,858.404,629.67,1488.074,-59.15,
4/01/2023,8,4/01/2023 11:30,1651.519,4/01/2023 10:53,838.46,697.771,1536.231,-10.49,
4/01/2023,9,4/01/2023 12:00,1727.914,4/01/2023 11:23,901.475,716.423,1617.898,32.82,
4/01/2023,10,4/01/2023 12:30,1804.421,4/01/2023 11:53,1079.627,645.444,1725.071,44.54,
4/01/2023,11,4/01/2023 13:00,1890.747,4/01/2023 12:18,1251.911,551.673,1803.584,73.14,
4/01/2023,12,4/01/2023 13:30,1994.721,4/01/2023 12:53,1425.867,504.377,1930.244,77.81,
4/01/2023,13,4/01/2023 14:00,2152.531,4/01/2023 13:23,1632.003,440.255,2072.258,79.6,
4/01/2023,14,4/01/2023 14:30,2331.367,4/01/2023 13:52,1817.035,427.609,2244.644,82.17,
4/01/2023,15,4/01/2023 15:00,2493.129,4/01/2023 14:22,1967.256,461.848,2429.104,97.45,
4/01/2023,16,4/01/2023 15:30,2682.964,4/01/2023 14:52,2132.683,495.038,2627.721,109.62,
4/01/2023,17,4/01/2023 16:00,2899.184,4/01/2023 15:22,2313.503,494.842,2808.345,144.31,
4/01/2023,18,4/01/2023 16:30,3070.599,4/01/2023 15:52,2522.519,504.006,3026.525,117.39,
4/01/2023,19,4/01/2023 17:00,3201.751,4/01/2023 16:22,2642.907,486.116,3129.023,98.66,
4/01/2023,20,4/01/2023 17:30,3276.409,4/01/2023 16:52,2737.922,453.164,3191.086,98.66,
4/01/2023,21,4/01/2023 18:00,3314.275,4/01/2023 17:23,2808.812,447.15,3255.962,98.66,
4/01/2023,22,4/01/2023 18:30,3277.406,4/01/2023 17:52,2795.278,452.957,3248.235,98.66,
4/01/2023,23,4/01/2023 19:00,3220.655,4/01/2023 18:22,2667.823,489.252,3157.075,84.37,
4/01/2023,24,4/01/2023 19:30,3194.788,4/01/2023 18:52,2522.933,553.785,3076.718,77.18,
4/01/2023,25,4/01/2023 20:00,3101.371,4/01/2023 19:22,2357.254,596.72,2953.974,72.3,
4/01/2023,26,4/01/2023 20:30,2943.72,4/01/2023 19:52,2213.381,683.473,2896.854,70.42,
4/01/2023,27,4/01/2023 21:00,2775.665,4/01/2023 20:22,1993.533,766.041,2759.574,67.13,
4/01/2023,28,4/01/2023 21:30,2620.924,4/01/2023 20:52,1835.127,810.129,2645.256,61.58,
4/01/2023,29,4/01/2023 22:00,2494.111,4/01/2023 21:22,1746.408,822.042,2568.45,58.48,
4/01/2023,30,4/01/2023 22:30,2387.193,4/01/2023 21:52,1603.697,818.882,2422.579,58.09,
4/01/2023,31,4/01/2023 23:00,2297.117,4/01/2023 22:22,1532.677,805.256,2337.933,57.97,
4/01/2023,32,4/01/2023 23:30,2240.408,4/01/2023 22:52,1451.345,816.99,2268.335,55.93,
4/01/2023,33,5/01/2023 0:00,2179.855,4/01/2023 23:22,1397.684,815.712,2213.396,55.77,
4/01/2023,34,5/01/2023 0:30,2131.073,4/01/2023 23:52,1335.524,824.527,2160.051,53.17,
4/01/2023,35,5/01/2023 1:00,2101.825,5/01/2023 0:23,1269.801,829.412,2099.213,32.47,
4/01/2023,36,5/01/2023 1:30,2068.696,5/01/2023 0:52,1246.199,825.675,2071.874,32.47,
4/01/2023,37,5/01/2023 2:00,2045.324,5/01/2023 1:22,1187.388,843.168,2030.556,38.03,
4/01/2023,38,5/01/2023 2:30,2014.178,5/01/2023 1:52,1171.497,838.505,2010.002,32.47,
4/01/2023,39,5/01/2023 3:00,1997.639,5/01/2023 2:22,1171.229,816.645,1987.874,32.47,
4/01/2023,40,5/01/2023 3:30,1979.16,5/01/2023 2:52,1161.135,817.958,1979.093,-10.49,
4/01/2023,41,5/01/2023 4:00,1985.967,5/01/2023 3:22,1170.356,811.713,1982.069,32.47,
4/01/2023,42,5/01/2023 4:30,1999.584,5/01/2023 3:52,1153.812,818.362,1972.174,-10.49,
4/01/2023,43,5/01/2023 5:00,2006.394,5/01/2023 4:23,1187.001,799.734,1986.735,38.03,
4/01/2023,44,5/01/2023 5:30,2008.34,5/01/2023 4:53,1146.291,847.988,1994.279,-10.49,
4/01/2023,45,5/01/2023 6:00,1981.105,5/01/2023 5:23,1111.171,884.392,1995.563,-10.49,
4/01/2023,46,5/01/2023 6:30,1964.576,5/01/2023 5:52,1134.449,820.302,1954.751,-40,
4/01/2023,47,5/01/2023 7:00,1925.706,5/01/2023 6:22,1185.847,761.119,1946.966,55.38,
4/01/2023,48,5/01/2023 7:30,1865.513,5/01/2023 6:52,1074.156,808.328,1882.484,-39.86,
5/01/2023,1,5/01/2023 8:00,1833.503,5/01/2023 7:23,1036.088,810.645,1846.733,-39.86,
5/01/2023,2,5/01/2023 8:30,1758.89,5/01/2023 7:53,1105.755,701.868,1807.623,32.18,
5/01/2023,3,5/01/2023 9:00,1726.946,5/01/2023 8:23,1081.737,677.999,1759.736,-47.32,
5/01/2023,4,5/01/2023 9:30,1747.272,5/01/2023 8:53,1016.51,739.946,1756.456,-39.86,
5/01/2023,5,5/01/2023 10:00,1771.48,5/01/2023 9:23,1083.451,699.714,1783.165,-39.86,
5/01/2023,6,5/01/2023 10:30,1823.807,5/01/2023 9:53,1201.98,630.903,1832.883,38.03,
5/01/2023,7,5/01/2023 11:00,1889.776,5/01/2023 10:23,1298.764,594.029,1892.793,57.5,
5/01/2023,8,5/01/2023 11:30,1983.05,5/01/2023 10:53,1488.232,487.901,1976.133,72.51,
5/01/2023,9,5/01/2023 12:00,2084.284,5/01/2023 11:23,1657.564,406.651,2064.215,73.97,
5/01/2023,10,5/01/2023 12:30,2189.617,5/01/2023 11:53,1826.25,328.851,2155.101,78.24,
5/01/2023,11,5/01/2023 13:00,2302.987,5/01/2023 12:23,2003.378,267.36,2270.738,82.7,
5/01/2023,12,5/01/2023 13:30,2405.815,5/01/2023 12:53,2120.888,256.883,2377.771,82.05,
5/01/2023,13,5/01/2023 14:00,2535.366,5/01/2023 13:22,2327.436,242.817,2570.253,85.67,
5/01/2023,14,5/01/2023 14:30,2696.76,5/01/2023 13:52,2402.02,301.604,2703.624,98.65,
5/01/2023,15,5/01/2023 15:00,2866.548,5/01/2023 14:22,2524.825,340.132,2864.957,115.4,
5/01/2023,16,5/01/2023 15:30,3082.509,5/01/2023 14:53,2608.76,391.637,3000.397,102.87,
5/01/2023,17,5/01/2023 16:00,3248.525,5/01/2023 15:22,2758.374,420.426,3178.8,100.76,
5/01/2023,18,5/01/2023 16:30,3409.052,5/01/2023 15:52,2940.373,409.051,3349.424,104.78,
5/01/2023,19,5/01/2023 17:00,3491.991,5/01/2023 16:22,3021.27,395.92,3417.19,100.76,
5/01/2023,20,5/01/2023 17:30,3571.047,5/01/2023 16:52,3228.207,336.085,3564.292,148.35,
5/01/2023,21,5/01/2023 18:00,3556.028,5/01/2023 17:23,3300.665,292.127,3592.792,290,
5/01/2023,22,5/01/2023 18:30,3535.008,5/01/2023 17:52,3303.364,244.183,3547.547,130.34,
5/01/2023,23,5/01/2023 19:00,3521.999,5/01/2023 18:22,3188.574,251.087,3439.661,290,
5/01/2023,24,5/01/2023 19:30,3490.991,5/01/2023 18:52,3119.341,266.495,3385.836,290,
5/01/2023,25,5/01/2023 20:00,3363.14,5/01/2023 19:22,2996.902,291.78,3288.682,290,
5/01/2023,26,5/01/2023 20:30,3187.826,5/01/2023 19:52,2819.122,389.6,3208.722,124.13,
5/01/2023,27,5/01/2023 21:00,3023.976,5/01/2023 20:22,2585.631,460.263,3045.894,119.84,
5/01/2023,28,5/01/2023 21:30,2873.469,5/01/2023 20:52,2358.505,541.501,2900.006,105.08,
5/01/2023,29,5/01/2023 22:00,2727.322,5/01/2023 21:22,2079.652,667.998,2747.65,69.79,
5/01/2023,30,5/01/2023 22:30,2597.308,5/01/2023 21:52,1859.445,741.409,2600.854,68.52,
5/01/2023,31,5/01/2023 23:00,2494.111,5/01/2023 22:22,1727.869,791.693,2519.562,68.2,
5/01/2023,32,5/01/2023 23:30,2408.756,5/01/2023 22:52,1607.306,807.204,2414.51,60.64,
5/01/2023,33,6/01/2023 0:00,2337.241,5/01/2023 23:22,1539.757,789.206,2328.963,54.86,
5/01/2023,34,6/01/2023 0:30,2296.139,5/01/2023 23:52,1495.064,772.775,2267.839,47.36,
5/01/2023,35,6/01/2023 1:00,2246.272,6/01/2023 0:22,1462.796,764.709,2227.505,66.35,
5/01/2023,36,6/01/2023 1:30,2198.404,6/01/2023 0:52,1444.829,752.615,2197.444,67.29,
5/01/2023,37,6/01/2023 2:00,2170.095,6/01/2023 1:22,1432.973,737.842,2170.815,69.75,
5/01/2023,38,6/01/2023 2:30,2153.507,6/01/2023 1:52,1382.572,754.13,2136.702,72.3,
5/01/2023,39,6/01/2023 3:00,2133.998,6/01/2023 2:22,1391.5,738.484,2129.984,75.23,
5/01/2023,40,6/01/2023 3:30,2119.371,6/01/2023 2:52,1379.346,735.471,2114.817,72.3,
5/01/2023,41,6/01/2023 4:00,2124.247,6/01/2023 3:22,1362.237,752.875,2115.112,71.82,
5/01/2023,42,6/01/2023 4:30,2144.727,6/01/2023 3:53,1401.787,722.231,2124.018,75.13,
5/01/2023,43,6/01/2023 5:00,2150.58,6/01/2023 4:23,1462.19,684.473,2146.663,75.41,
5/01/2023,44,6/01/2023 5:30,2160.337,6/01/2023 4:53,1409.254,714.874,2124.128,75.37,
5/01/2023,45,6/01/2023 6:00,2168.143,6/01/2023 5:22,1429.1,724.168,2153.268,75.37,
5/01/2023,46,6/01/2023 6:30,2184.736,6/01/2023 5:52,1402.339,775.751,2178.09,74.89,
5/01/2023,47,6/01/2023 7:00,2136.924,6/01/2023 6:22,1424.251,759.907,2184.158,74.73,
5/01/2023,48,6/01/2023 7:30,2108.648,6/01/2023 6:52,1470.844,720.483,2191.327,74.72,
6/01/2023,1,6/01/2023 8:00,2084.284,6/01/2023 7:23,1673.356,531.005,2204.361,115.08,
6/01/2023,2,6/01/2023 8:30,2023.909,6/01/2023 7:53,1647.984,425.904,2073.888,114.88,
6/01/2023,3,6/01/2023 9:00,2062.852,6/01/2023 8:23,1713.324,313.977,2027.301,115.29,
6/01/2023,4,6/01/2023 9:30,2032.669,6/01/2023 8:53,1691.599,361.821,2053.42,115.29,
6/01/2023,5,6/01/2023 10:00,2024.882,6/01/2023 9:23,1483.244,454.719,1937.963,75.66,
6/01/2023,6,6/01/2023 10:30,2032.669,6/01/2023 9:53,1344.639,636.064,1980.703,67.08,
6/01/2023,7,6/01/2023 11:00,2031.696,6/01/2023 10:23,1344.513,689.896,2034.409,67.62,
6/01/2023,8,6/01/2023 11:30,2020.99,6/01/2023 10:52,1478.539,718.305,2196.844,74.94,
6/01/2023,9,6/01/2023 12:00,2121.321,6/01/2023 11:23,1746.352,701.488,2447.84,77.74,
6/01/2023,10,6/01/2023 12:30,2134.973,6/01/2023 11:52,1380.644,710.318,2090.962,68.16,
6/01/2023,11,6/01/2023 13:00,2263.866,6/01/2023 12:23,1577.906,753.078,2330.984,72.57,
6/01/2023,12,6/01/2023 13:30,2324.515,6/01/2023 12:53,1624.25,812.923,2437.173,77.86,
