Trading Date,Interval Number,Trading Interval,Load Forecast (MW),Forecast As At,Scheduled Generation (MW),Non-Scheduled Generation (MW),Total Generation (MW),Final Price ($/MWh),Extracted At
"2015-01-01",1,2015-01-01 08:00:00,1819.477,2015-01-01 07:11:37,1636.034,60.747,1696.781,35.02,"2016-01-01 23:45:06"
"2015-01-01",2,2015-01-01 08:30:00,1800.206,2015-01-01 07:41:39,1695.278,54.862,1750.14,35.52
"2015-01-01",3,2015-01-01 09:00:00,1760.882,2015-01-01 08:11:51,1739.251,34.927,1774.178,35.22
"2015-01-01",4,2015-01-01 09:30:00,1771.433,2015-01-01 08:41:37,1772.578,32.684,1805.262,34.91
"2015-01-01",5,2015-01-01 10:00:00,1838.508,2015-01-01 09:11:38,1827.218,31.292,1858.51,34.46
"2015-01-01",6,2015-01-01 10:30:00,1842.724,2015-01-01 09:41:38,1855.742,28.705,1884.447,35.64
"2015-01-01",7,2015-01-01 11:00:00,1893.125,2015-01-01 10:11:34,1854.575,45.607,1900.182,35.64
"2015-01-01",8,2015-01-01 11:30:00,1960.282,2015-01-01 10:41:35,1896.272,48.964,1945.236,36.71
"2015-01-01",9,2015-01-01 12:00:00,1962.881,2015-01-01 11:11:36,1873.6,89.204,1962.804,34.45
"2015-01-01",10,2015-01-01 12:30:00,1966.963,2015-01-01 11:41:35,1808.958,154.021,1962.979,34.17
"2015-01-01",11,2015-01-01 13:00:00,1959.288,2015-01-01 12:11:38,1798.965,160.495,1959.46,34.17
"2015-01-01",12,2015-01-01 13:30:00,1955.614,2015-01-01 12:41:36,1783.966,175.589,1959.555,34.17
"2015-01-01",13,2015-01-01 14:00:00,1984.643,2015-01-01 13:11:40,1772.921,199.818,1972.739,34.17
"2015-01-01",14,2015-01-01 14:30:00,2006.773,2015-01-01 13:41:35,1771.123,225.535,1996.658,34.06
"2015-01-01",15,2015-01-01 15:00:00,2041.737,2015-01-01 14:11:36,1791.601,243.995,2035.596,33.87
"2015-01-01",16,2015-01-01 15:30:00,2065.607,2015-01-01 14:41:58,1838.031,243.847,2081.878,33.64
"2015-01-01",17,2015-01-01 16:00:00,2124.565,2015-01-01 15:11:35,1888.84,233.269,2122.109,33.57
"2015-01-01",18,2015-01-01 16:30:00,2163.139,2015-01-01 15:41:37,1944.557,231.431,2175.988,33.52
"2015-01-01",19,2015-01-01 17:00:00,2142.008,2015-01-01 16:11:38,1967.095,236.057,2203.152,33.57
"2015-01-01",20,2015-01-01 17:30:00,2169.508,2015-01-01 16:41:38,1994.698,215.778,2210.476,33.5
"2015-01-01",21,2015-01-01 18:00:00,2194.318,2015-01-01 17:11:34,2024.846,201.569,2226.415,33.35
"2015-01-01",22,2015-01-01 18:30:00,2208.442,2015-01-01 17:41:37,2020.063,208.514,2228.577,33.31
"2015-01-01",23,2015-01-01 19:00:00,2211.758,2015-01-01 18:11:33,2004.132,205.275,2209.407,33.33
"2015-01-01",24,2015-01-01 19:30:00,2265.381,2015-01-01 18:41:35,2023.764,229.899,2253.663,33.33
"2015-01-01",25,2015-01-01 20:00:00,2246.648,2015-01-01 19:11:36,1988.506,217.813,2206.319,33.31
"2015-01-01",26,2015-01-01 20:30:00,2155.023,2015-01-01 19:41:36,1953.408,208.039,2161.447,33.5
"2015-01-01",27,2015-01-01 21:00:00,2083.742,2015-01-01 20:11:36,1876.614,211.139,2087.753,33.78
"2015-01-01",28,2015-01-01 21:30:00,2021.813,2015-01-01 20:41:37,1791.853,221.832,2013.685,27.51
"2015-01-01",29,2015-01-01 22:00:00,1917.555,2015-01-01 21:11:39,1741.535,207.631,1949.166,27.18
"2015-01-01",30,2015-01-01 22:30:00,1870.292,2015-01-01 21:41:37,1645.993,214.816,1860.809,27.4
"2015-01-01",31,2015-01-01 23:00:00,1818.919,2015-01-01 22:11:56,1617.677,199.999,1817.676,27.8
"2015-01-01",32,2015-01-01 23:30:00,1751.601,2015-01-01 22:41:36,1577.378,196.166,1773.544,32.78
"2015-01-01",33,2015-01-02 00:00:00,1742.423,2015-01-01 23:11:38,1507.484,215.337,1722.821,32.98
"2015-01-01",34,2015-01-02 00:30:00,1717.206,2015-01-01 23:41:37,1524.719,183.449,1708.168,33.52
"2015-01-01",35,2015-01-02 01:00:00,1691.859,2015-01-02 00:11:37,1536.109,134.933,1671.042,34.45
"2015-01-01",36,2015-01-02 01:30:00,1657.06,2015-01-02 00:41:34,1520.087,140.78,1660.867,34.45
"2015-01-01",37,2015-01-02 02:00:00,1662.299,2015-01-02 01:11:35,1519.743,140.217,1659.96,34.45
"2015-01-01",38,2015-01-02 02:30:00,1659.948,2015-01-02 01:42:10,1533.015,124.396,1657.411,34.45
"2015-01-01",39,2015-01-02 03:00:00,1675.162,2015-01-02 02:11:47,1496.535,149.781,1646.316,33.52
"2015-01-01",40,2015-01-02 03:30:00,1674.049,2015-01-02 02:41:49,1475.031,161.488,1636.519,32.97
"2015-01-01",41,2015-01-02 04:00:00,1692.384,2015-01-02 03:11:36,1494.375,156.58,1650.955,32.97
"2015-01-01",42,2015-01-02 04:30:00,1705.408,2015-01-02 03:41:42,1461.867,188.557,1650.424,27.51
"2015-01-01",43,2015-01-02 05:00:00,1734.31,2015-01-02 04:11:43,1452.083,200.122,1652.205,24.51
