Trading Date,Interval Number,Trading Interval,Load Forecast (MW),Forecast As At,Scheduled Generation (MW),Non-Scheduled Generation (MW),Total Generation (MW),Final Price ($/MWh),Extracted At
"2018-01-01",39,2018-01-02 03:00:00,1740.183,2018-01-02 02:07:15,1524.463,221.334,1745.797,21.56,
"2018-01-01",40,2018-01-02 03:30:00,1742.608,2018-01-02 02:42:15,1516.509,223.995,1740.504,21.38,
"2018-01-01",41,2018-01-02 04:00:00,1748.182,2018-01-02 03:07:16,1547.483,188.54,1736.023,21.56,
"2018-01-01",42,2018-01-02 04:30:00,1774.574,2018-01-02 03:42:17,1552.362,201.111,1753.473,21.56,
"2018-01-01",43,2018-01-02 05:00:00,1784.494,2018-01-02 04:07:28,1562.254,201.54,1763.794,21.12,
"2018-01-01",44,2018-01-02 05:30:00,1826.87,2018-01-02 04:42:26,1597.909,210.463,1808.372,21.94,
"2018-01-01",45,2018-01-02 06:00:00,1911.674,2018-01-02 05:07:17,1629.143,214,1843.143,21.92,
"2018-01-01",46,2018-01-02 06:30:00,1974.45,2018-01-02 05:42:16,1693.575,208.504,1902.079,22.96,
"2018-01-01",47,2018-01-02 07:00:00,2031.132,2018-01-02 06:07:19,1770.142,192.074,1962.216,32,
"2018-01-01",48,2018-01-02 07:30:00,2054.182,2018-01-02 06:42:22,1814.7,165.489,1980.189,31.83,
"2018-01-02",1,2018-01-02 08:00:00,2103.12,2018-01-02 07:07:26,1931.688,110.83,2042.518,38.87,
"2018-01-02",2,2018-01-02 08:30:00,2138.102,2018-01-02 07:42:36,2017.254,87.159,2104.413,45.28,
"2018-01-02",3,2018-01-02 09:00:00,2113.469,2018-01-02 08:07:12,2064.27,81.65,2145.92,42.35,
"2018-01-02",4,2018-01-02 09:30:00,2142.155,2018-01-02 08:42:17,2117.384,72.269,2189.653,41.12,
"2018-01-02",5,2018-01-02 10:00:00,2204.781,2018-01-02 08:47:18,2193.587,59.15,2252.737,44.86,
"2018-01-02",6,2018-01-02 10:30:00,2269.951,2018-01-02 09:42:50,2281.009,50.082,2331.091,44.85,
"2018-01-02",7,2018-01-02 11:00:00,2311.625,2018-01-02 10:06:55,2349.322,49.204,2398.526,36.1,
"2018-01-02",8,2018-01-02 11:30:00,2438.637,2018-01-02 10:41:55,2402.007,46.107,2448.114,35.98,
"2018-01-02",9,2018-01-02 12:00:00,2480.174,2018-01-02 10:52:06,2485.236,49.894,2535.13,128.56,
"2018-01-02",10,2018-01-02 12:30:00,2592.864,2018-01-02 11:41:58,2521.836,50.745,2572.581,95.36,
"2018-01-02",11,2018-01-02 13:00:00,2668.137,2018-01-02 12:02:35,2557.28,94.845,2652.125,77.5,
"2018-01-02",12,2018-01-02 13:30:00,2754.194,2018-01-02 12:41:51,2610.565,126.803,2737.368,135.16,
"2018-01-02",13,2018-01-02 14:00:00,2800.836,2018-01-02 13:06:57,2660.356,130.153,2790.509,93.28,
"2018-01-02",14,2018-01-02 14:30:00,2881.048,2018-01-02 13:20:45,2753.149,137.815,2890.964,94.96,
"2018-01-02",15,2018-01-02 15:00:00,2962.94,2018-01-02 14:07:15,2772.557,155.465,2928.022,68.63,
"2018-01-02",16,2018-01-02 15:30:00,3006.404,2018-01-02 14:41:53,2773.646,163.544,2937.19,68.96,
"2018-01-02",17,2018-01-02 16:00:00,3069.305,2018-01-02 15:06:59,2864.144,166.789,3030.933,103.28,
"2018-01-02",18,2018-01-02 16:30:00,3126.12,2018-01-02 15:42:05,2941.134,163.801,3104.935,125.23,
"2018-01-02",19,2018-01-02 17:00:00,3102.073,2018-01-02 16:06:56,3019.504,151.896,3171.4,126.96,
"2018-01-02",20,2018-01-02 17:30:00,3123.512,2018-01-02 16:41:57,3031.696,136.693,3168.389,133.71,
"2018-01-02",21,2018-01-02 18:00:00,3121.691,2018-01-02 17:07:05,3005.777,110.494,3116.271,129.76,
"2018-01-02",22,2018-01-02 18:30:00,3091.444,2018-01-02 17:42:08,2992.537,97.675,3090.212,123.58,
"2018-01-02",23,2018-01-02 19:00:00,3071.398,2018-01-02 18:07:09,2934.582,91.407,3025.989,124.77,
"2018-01-02",24,2018-01-02 19:30:00,3071.43,2018-01-02 18:07:09,2876.633,85.143,2961.776,103.28,
"2018-01-02",25,2018-01-02 20:00:00,2989.82,2018-01-02 18:07:09,2785.038,87.659,2872.697,98.28,
"2018-01-02",26,2018-01-02 20:30:00,2863.063,2018-01-02 18:07:09,2656.774,119.066,2775.84,124.81,
"2018-01-02",27,2018-01-02 21:00:00,2708.454,2018-01-02 18:07:09,2495.737,162.556,2658.293,35.78,
"2018-01-02",28,2018-01-02 21:30:00,2552.792,2018-01-02 18:07:09,2313.735,200.482,2514.217,63.95,
"2018-01-02",29,2018-01-02 22:00:00,2408.706,2018-01-02 18:07:09,2210.895,196.431,2407.326,35.87,
"2018-01-02",30,2018-01-02 22:30:00,2313.053,2018-01-02 21:42:06,2118.317,176.247,2294.564,36,
"2018-01-02",31,2018-01-02 23:00:00,2206.438,2018-01-02 22:06:59,2017.123,168.345,2185.468,35.38,
"2018-01-02",32,2018-01-02 23:30:00,2132.41,2018-01-02 22:42:04,1942.96,168.783,2111.743,35.19,
"2018-01-02",33,2018-01-03 00:00:00,2072.685,2018-01-02 23:07:02,1856.069,168.851,2024.92,33.75,
"2018-01-02",34,2018-01-03 00:30:00,2028.784,2018-01-02 23:42:03,1831.59,153.687,1985.277,31.85,
"2018-01-02",35,2018-01-03 01:00:00,1998.658,2018-01-03 00:06:57,1774.235,160.22,1934.455,31.9,
"2018-01-02",36,2018-01-03 01:30:00,1950.793,2018-01-03 00:42:03,1757.221,159.143,1916.364,31.82,
"2018-01-02",37,2018-01-03 02:00:00,1936.326,2018-01-03 01:12:57,1727.867,164.836,1892.703,31.82,
"2018-01-02",38,2018-01-03 02:30:00,1906.735,2018-01-03 01:42:03,1693.891,176.025,1869.916,31.87,
"2018-01-02",39,2018-01-03 03:00:00,1897.477,2018-01-03 02:06:59,1681.124,170.924,1852.048,31.82,
"2018-01-02",40,2018-01-03 03:30:00,1893.182,2018-01-03 02:42:00,1674.876,157.255,1832.131,31.82,
"2018-01-02",41,2018-01-03 04:00:00,1897.061,2018-01-03 03:06:56,1693.728,147.64,1841.368,31.82,
"2018-01-02",42,2018-01-03 04:30:00,1903.766,2018-01-03 03:41:56,1706.999,147.481,1854.48,31.83,
"2018-01-02",43,2018-01-03 05:00:00,1909.596,2018-01-03 04:13:08,1705.685,150.956,1856.641,31.76,
"2018-01-02",44,2018-01-03 05:30:00,1965.067,2018-01-03 04:42:04,1765.668,135.137,1900.805,31.69,
"2018-01-02",45,2018-01-03 06:00:00,2045.833,2018-01-03 05:06:57,1864.999,127.066,1992.065,31.64,
"2018-01-02",46,2018-01-03 06:30:00,2119.371,2018-01-03 05:42:00,1901.399,130.573,2031.972,31.77,
"2018-01-02",47,2018-01-03 07:00:00,2219.559,2018-01-03 06:06:57,1971.614,137.427,2109.041,32.15,
"2018-01-02",48,2018-01-03 07:30:00,2195.019,2018-01-03 06:42:01,2017.324,142.376,2159.7,32.19,
"2018-01-03",1,2018-01-03 08:00:00,2269.321,2018-01-03 07:06:54,2066.008,134.611,2200.619,43.68,
"2018-01-03",2,2018-01-03 08:30:00,2220.212,2018-01-03 07:41:57,2143.467,119.087,2262.554,44.7,
"2018-01-03",3,2018-01-03 09:00:00,2248.597,2018-01-03 08:06:57,2172.745,88.019,2260.764,44.97,
"2018-01-03",4,2018-01-03 09:30:00,2285.904,2018-01-03 08:41:59,2188.355,79.052,2267.407,45.08,
"2018-01-03",5,2018-01-03 10:00:00,2314.932,2018-01-03 09:06:51,2153.425,99.926,2253.351,45.05,
"2018-01-03",6,2018-01-03 10:30:00,2370.279,2018-01-03 09:41:59,2184.044,112.695,2296.739,44.86,
"2018-01-03",7,2018-01-03 11:00:00,2380.249,2018-01-03 10:06:58,2202.604,98.42,2301.024,55.67,
"2018-01-03",8,2018-01-03 11:30:00,2400.981,2018-01-03 10:42:03,2163.811,145.051,2308.862,45.44,
"2018-01-03",9,2018-01-03 12:00:00,2407.426,2018-01-03 11:06:55,2146.386,167.721,2314.107,31.7,
"2018-01-03",10,2018-01-03 12:30:00,2463.134,2018-01-03 11:41:59,2188.773,171.208,2359.981,44.65,
"2018-01-03",11,2018-01-03 13:00:00,2481.101,2018-01-03 12:06:57,2214.804,183.306,2398.11,45.14,
"2018-01-03",12,2018-01-03 13:30:00,2504.513,2018-01-03 12:42:04,2238.555,178.957,2417.512,44.87,
"2018-01-03",13,2018-01-03 14:00:00,2560.397,2018-01-03 13:13:06,2297.902,165.728,2463.63,43.57,
"2018-01-03",14,2018-01-03 14:30:00,2612.421,2018-01-03 13:42:07,2367.779,161.708,2529.487,44.78,
"2018-01-03",15,2018-01-03 15:00:00,2628.363,2018-01-03 14:07:01,2430.569,158.621,2589.19,44.5,
"2018-01-03",16,2018-01-03 15:30:00,2679.106,2018-01-03 14:42:04,2498.461,152.987,2651.448,75.9,
"2018-01-03",17,2018-01-03 16:00:00,2718.093,2018-01-03 15:12:58,2579.491,154.175,2733.666,161.52,
"2018-01-03",18,2018-01-03 16:30:00,2770.378,2018-01-03 15:41:59,2639.147,157.1,2796.247,155.67,
"2018-01-03",19,2018-01-03 17:00:00,2754.685,2018-01-03 16:07:02,2663.136,171.674,2834.81,189.86,
"2018-01-03",20,2018-01-03 17:30:00,2775.85,2018-01-03 16:42:04,2594.858,216.137,2810.995,160.18,
"2018-01-03",21,2018-01-03 18:00:00,2805.348,2018-01-03 17:06:58,2514.859,246.692,2761.551,61.93,
"2018-01-03",22,2018-01-03 18:30:00,2773.278,2018-01-03 17:42:01,2468.356,244.464,2712.82,55.67,
"2018-01-03",23,2018-01-03 19:00:00,2729.722,2018-01-03 18:07:03,2374.93,267.946,2642.876,95.02,
"2018-01-03",24,2018-01-03 19:30:00,2734.704,2018-01-03 18:42:06,2361.56,274.459,2636.019,35.65,
"2018-01-03",25,2018-01-03 20:00:00,2655.81,2018-01-03 19:07:00,2325.837,219.199,2545.036,35.69,
"2018-01-03",26,2018-01-03 20:30:00,2502.843,2018-01-03 19:42:01,2212.782,258.072,2470.854,35.9,
"2018-01-03",27,2018-01-03 21:00:00,2379.131,2018-01-03 20:13:04,2128.742,238.186,2366.928,36.31,
"2018-01-03",28,2018-01-03 21:30:00,2283.056,2018-01-03 20:42:05,1999.249,247.827,2247.076,35.09,
"2018-01-03",29,2018-01-03 22:00:00,2183.917,2018-01-03 21:06:58,1873.474,286.408,2159.882,31.79,
"2018-01-03",30,2018-01-03 22:30:00,2098.947,2018-01-03 21:42:08,1777.411,301.807,2079.218,31.69,
"2018-01-03",31,2018-01-03 23:00:00,2022.881,2018-01-03 22:13:11,1759.183,245.104,2004.287,31.82,
"2018-01-03",32,2018-01-03 23:30:00,1966.362,2018-01-03 22:42:01,1736.07,207.661,1943.731,31.93,
"2018-01-03",33,2018-01-04 00:00:00,1929.545,2018-01-03 23:07:02,1649.512,218.867,1868.379,31.98,
"2018-01-03",34,2018-01-04 00:30:00,1900.766,2018-01-03 23:42:05,1659.343,178.378,1837.721,23.63,
"2018-01-03",35,2018-01-04 01:00:00,1859.525,2018-01-04 00:13:05,1641.857,157.423,1799.28,32.22,
"2018-01-03",36,2018-01-04 01:30:00,1826.241,2018-01-04 00:42:02,1615.765,159.669,1775.434,27.45,
"2018-01-03",37,2018-01-04 02:00:00,1809.928,2018-01-04 01:07:09,1582.377,174.955,1757.332,21.92,
"2018-01-03",38,2018-01-04 02:30:00,1796.611,2018-01-04 01:42:06,1616.437,179.952,1796.389,21.94,
"2018-01-03",39,2018-01-04 03:00:00,1778.984,2018-01-04 02:13:06,1634.115,147.293,1781.408,27.45,
"2018-01-03",40,2018-01-04 03:30:00,1777.657,2018-01-04 02:42:04,1632.698,133.688,1766.386,27.45,
"2018-01-03",41,2018-01-04 04:00:00,1832.037,2018-01-04 03:07:05,1664.482,114.375,1778.857,27.45,
"2018-01-03",42,2018-01-04 04:30:00,1859.745,2018-01-04 03:42:11,1672.355,120.037,1792.392,32.63,
"2018-01-03",43,2018-01-04 05:00:00,1872.188,2018-01-04 04:06:59,1689.191,118.011,1807.202,32.65,
"2018-01-03",44,2018-01-04 05:30:00,1925.936,2018-01-04 04:42:05,1749.731,85.471,1835.202,32.64,
"2018-01-03",45,2018-01-04 06:00:00,2005.508,2018-01-04 05:07:07,1857.397,70.32,1927.717,39.67,
"2018-01-03",46,2018-01-04 06:30:00,2077.948,2018-01-04 05:42:07,1907.781,67.245,1975.026,39.44,
"2018-01-03",47,2018-01-04 07:00:00,2122.422,2018-01-04 06:07:02,1948.614,56.622,2005.236,39.23,
"2018-01-03",48,2018-01-04 07:30:00,2140.174,2018-01-04 06:42:06,1984.162,44.945,2029.107,39.31,
"2018-01-04",1,2018-01-04 08:00:00,2151.774,2018-01-04 07:07:06,2029.628,39.74,2069.368,43.93,
"2018-01-04",2,2018-01-04 08:30:00,2098.844,2018-01-04 07:42:05,2037.547,35.61,2073.157,45.1,
"2018-01-04",3,2018-01-04 09:00:00,2097.324,2018-01-04 08:13:09,2023.158,34.104,2057.262,45.39,
"2018-01-04",4,2018-01-04 09:30:00,2120.19,2018-01-04 08:42:03,2007.99,37.767,2045.757,45.22,
"2018-01-04",5,2018-01-04 10:00:00,2135.598,2018-01-04 09:06:57,1994.768,44.442,2039.21,43.48,
"2018-01-04",6,2018-01-04 10:30:00,2148.852,2018-01-04 09:41:58,2030.178,52.178,2082.356,44.99,
"2018-01-04",7,2018-01-04 11:00:00,2138.156,2018-01-04 10:07:02,2045.532,63.176,2108.708,42.79,
"2018-01-04",8,2018-01-04 11:30:00,2131.781,2018-01-04 10:42:08,2060.043,67.296,2127.339,40.92,
"2018-01-04",9,2018-01-04 12:00:00,2187.468,2018-01-04 11:13:09,2093.661,72.078,2165.739,44.85,
"2018-01-04",10,2018-01-04 12:30:00,2243.087,2018-01-04 11:42:03,2123.934,75.302,2199.236,45.16,
"2018-01-04",11,2018-01-04 13:00:00,2283.096,2018-01-04 12:07:05,2147.501,96.287,2243.788,45.18,
"2018-01-04",12,2018-01-04 13:30:00,2333.877,2018-01-04 12:42:11,2168.621,114.204,2282.825,44.83,
"2018-01-04",13,2018-01-04 14:00:00,2383.913,2018-01-04 13:13:03,2213.813,126.961,2340.774,44.98,
"2018-01-04",14,2018-01-04 14:30:00,2433.009,2018-01-04 13:42:06,2261.114,132.461,2393.575,44.96,
"2018-01-04",15,2018-01-04 15:00:00,2468.775,2018-01-04 14:07:07,2332.83,140.695,2473.525,77.63,
"2018-01-04",16,2018-01-04 15:30:00,2512.872,2018-01-04 14:42:07,2405.774,138.613,2544.387,77.63,
"2018-01-04",17,2018-01-04 16:00:00,2562.024,2018-01-04 15:07:04,2497.742,129.567,2627.309,152.82,
"2018-01-04",18,2018-01-04 16:30:00,2634.324,2018-01-04 15:42:03,2561.181,134.554,2695.735,187.65,
"2018-01-04",19,2018-01-04 17:00:00,2652.388,2018-01-04 16:06:54,2593.676,124.972,2718.648,195.38,
"2018-01-04",20,2018-01-04 17:30:00,2685.546,2018-01-04 16:41:56,2616.13,120.26,2736.39,197.44,
"2018-01-04",21,2018-01-04 18:00:00,2669.26,2018-01-04 17:07:02,2632.095,80.647,2712.742,184.15,
"2018-01-04",22,2018-01-04 18:30:00,2689.925,2018-01-04 17:42:06,2608.355,57.468,2665.823,185.93,
"2018-01-04",23,2018-01-04 19:00:00,2658.102,2018-01-04 18:06:55,2558.303,65.452,2623.755,200.15,
"2018-01-04",24,2018-01-04 19:30:00,2680.671,2018-01-04 18:42:17,2559.512,49.868,2609.38,200.17,
"2018-01-04",25,2018-01-04 20:00:00,2620.83,2018-01-04 19:07:09,2496.522,50.844,2547.366,155.89,
"2018-01-04",26,2018-01-04 20:30:00,2487.763,2018-01-04 19:42:06,2393.507,61.983,2455.49,123.39,
"2018-01-04",27,2018-01-04 21:00:00,2383.11,2018-01-04 20:07:02,2269.136,52.367,2321.503,77.63,
"2018-01-04",28,2018-01-04 21:30:00,2278.839,2018-01-04 20:42:09,2175.058,64.89,2239.948,55.67,
"2018-01-04",29,2018-01-04 22:00:00,2177.36,2018-01-04 21:07:02,2060.83,59.938,2120.768,44.97,
"2018-01-04",30,2018-01-04 22:30:00,2080.287,2018-01-04 21:41:59,1966.332,75.484,2041.816,39.08,
"2018-01-04",31,2018-01-04 23:00:00,1998.727,2018-01-04 22:07:03,1874.746,81.215,1955.961,32.12,
"2018-01-04",32,2018-01-04 23:30:00,1944.34,2018-01-04 22:42:06,1837.991,68.659,1906.65,39.55,
"2018-01-04",33,2018-01-05 00:00:00,1897.512,2018-01-04 23:13:05,1791.825,60.753,1852.578,39.84,
"2018-01-04",34,2018-01-05 00:30:00,1871.259,2018-01-04 23:42:01,1712.426,99.696,1812.122,39.8,
"2018-01-04",35,2018-01-05 01:00:00,1834.122,2018-01-05 00:07:07,1672.35,122.274,1794.624,23.99,
"2018-01-04",36,2018-01-05 01:30:00,1810.608,2018-01-05 00:42:10,1687.327,79.951,1767.278,32.44,
"2018-01-04",37,2018-01-05 02:00:00,1795.026,2018-01-05 01:13:14,1698.857,57.872,1756.729,39.75,
"2018-01-04",38,2018-01-05 02:30:00,1796.29,2018-01-05 01:42:05,1672.971,63.725,1736.696,32.6,
"2018-01-04",39,2018-01-05 03:00:00,1783.946,2018-01-05 02:07:06,1666.185,62.535,1728.72,32.6,
"2018-01-04",40,2018-01-05 03:30:00,1784.197,2018-01-05 02:42:02,1676.994,61.127,1738.121,32.54,
"2018-01-04",41,2018-01-05 04:00:00,1787.667,2018-01-05 03:07:00,1677.938,77.997,1755.935,32.45,
"2018-01-04",42,2018-01-05 04:30:00,1821.393,2018-01-05 03:42:03,1698.698,72.205,1770.903,32.54,
"2018-01-04",43,2018-01-05 05:00:00,1828.452,2018-01-05 04:13:06,1724.838,49.289,1774.127,39.29,
"2018-01-04",44,2018-01-05 05:30:00,1883.082,2018-01-05 04:42:01,1755.079,46.147,1801.226,39.81,
"2018-01-04",45,2018-01-05 06:00:00,1964.217,2018-01-05 05:07:02,1834.664,53.855,1888.519,39.78,
"2018-01-04",46,2018-01-05 06:30:00,2023.658,2018-01-05 05:42:09,1897.036,55.173,1952.209,39.94,
"2018-01-04",47,2018-01-05 07:00:00,2049.689,2018-01-05 06:06:58,1973.734,48.38,2022.114,39.6,
"2018-01-04",48,2018-01-05 07:30:00,2056.299,2018-01-05 06:42:05,2004.9,47.055,2051.955,41.24,
"2018-01-05",1,2018-01-05 08:00:00,2084.263,2018-01-05 07:07:12,2001.646,68.804,2070.45,42.04,
"2018-01-05",2,2018-01-05 08:30:00,2078.66,2018-01-05 07:42:09,1992.209,85.032,2077.241,41.28,
"2018-01-05",3,2018-01-05 09:00:00,2039.076,2018-01-05 08:13:02,1946.416,104.619,2051.035,40.32,
"2018-01-05",4,2018-01-05 09:30:00,2055.242,2018-01-05 08:42:05,1923.339,135.555,2058.894,40.06,
"2018-01-05",5,2018-01-05 10:00:00,2026.449,2018-01-05 09:07:07,1872.078,173.843,2045.921,39.88,
"2018-01-05",6,2018-01-05 10:30:00,2050.782,2018-01-05 09:42:12,1868.366,198.797,2067.163,40.1,
"2018-01-05",7,2018-01-05 11:00:00,2049.105,2018-01-05 10:07:03,1851.214,223.921,2075.135,40.18,
"2018-01-05",8,2018-01-05 11:30:00,2090.613,2018-01-05 10:42:20,1814.318,273.543,2087.861,40.23,
"2018-01-05",9,2018-01-05 12:00:00,2082.067,2018-01-05 11:07:00,1785.348,305.997,2091.345,39.77,
"2018-01-05",10,2018-01-05 12:30:00,2113.601,2018-01-05 11:42:04,1757.563,351.751,2109.314,39.31,
"2018-01-05",11,2018-01-05 13:00:00,2141.58,2018-01-05 12:07:10,1773.757,379.865,2153.622,39.29,
"2018-01-05",12,2018-01-05 13:30:00,2165.398,2018-01-05 12:42:11,1770.241,391.994,2162.235,39.27,
"2018-01-05",13,2018-01-05 14:00:00,2160.016,2018-01-05 13:13:06,1806.164,406.891,2213.055,40.17,
"2018-01-05",14,2018-01-05 14:30:00,2231.055,2018-01-05 13:42:03,1761.795,415.392,2177.187,38.54,
"2018-01-05",15,2018-01-05 15:00:00,2289.067,2018-01-05 14:07:04,1813.219,414.799,2228.018,39.69,
"2018-01-05",16,2018-01-05 15:30:00,2276.156,2018-01-05 14:41:58,1821.815,404.621,2226.436,39.63,
"2018-01-05",17,2018-01-05 16:00:00,2280.343,2018-01-05 15:06:59,1789.772,415.973,2205.745,31.82,
"2018-01-05",18,2018-01-05 16:30:00,2342.096,2018-01-05 15:42:03,1801.46,409.227,2210.687,31.79,
"2018-01-05",19,2018-01-05 17:00:00,2317.256,2018-01-05 16:13:06,1776.799,421.839,2198.638,31.73,
"2018-01-05",20,2018-01-05 17:30:00,2296.658,2018-01-05 16:41:58,1750.96,422.15,2173.11,39.23,
"2018-01-05",21,2018-01-05 18:00:00,2239.209,2018-01-05 17:07:03,1752.357,413.127,2165.484,39.84,
"2018-01-05",22,2018-01-05 18:30:00,2218.455,2018-01-05 17:42:10,1753.58,407.321,2160.901,39.61,
"2018-01-05",23,2018-01-05 19:00:00,2192.767,2018-01-05 18:13:06,1776.939,405.43,2182.369,32.13,
"2018-01-05",24,2018-01-05 19:30:00,2199.733,2018-01-05 18:42:01,1805.231,383.091,2188.322,32.12,
"2018-01-05",25,2018-01-05 20:00:00,2184.365,2018-01-05 19:07:07,1775.934,376.955,2152.889,31.91,
"2018-01-05",26,2018-01-05 20:30:00,2123.673,2018-01-05 19:42:04,1736.949,367.531,2104.48,31.94,
"2018-01-05",27,2018-01-05 21:00:00,2065.977,2018-01-05 20:13:03,1641.867,370.227,2012.094,32.18,
"2018-01-05",28,2018-01-05 21:30:00,1997.631,2018-01-05 20:42:05,1599.821,338.854,1938.675,32.35,
"2018-01-05",29,2018-01-05 22:00:00,1941.987,2018-01-05 21:07:02,1611.208,319.011,1930.219,27.45,
"2018-01-05",30,2018-01-05 22:30:00,1874.447,2018-01-05 21:41:59,1549.529,321.226,1870.755,23.99,
"2018-01-05",31,2018-01-05 23:00:00,1816.843,2018-01-05 22:07:04,1496.871,330.921,1827.792,31.41,
"2018-01-05",32,2018-01-05 23:30:00,1751.659,2018-01-05 22:42:06,1436.008,327.014,1763.022,22.3,
"2018-01-05",33,2018-01-06 00:00:00,1715.795,2018-01-05 23:06:55,1392.476,351.491,1743.967,21.68,
"2018-01-05",34,2018-01-06 00:30:00,1693.934,2018-01-05 23:42:03,1308.711,371.412,1680.123,21.07,
"2018-01-05",35,2018-01-06 01:00:00,1667.531,2018-01-06 00:07:03,1254.711,398.928,1653.639,21.01,
"2018-01-05",36,2018-01-06 01:30:00,1660.621,2018-01-06 00:42:06,1255.955,397.6,1653.555,25.84,
"2018-01-05",37,2018-01-06 02:00:00,1623.213,2018-01-06 01:06:54,1259.849,390.13,1649.979,25.84,
"2018-01-05",38,2018-01-06 02:30:00,1620.391,2018-01-06 01:42:02,1287.548,363.198,1650.746,25.64,
